,日付,キックオフ時刻,スタジアム,入場者数,天候,気温,湿度,H_team,H_監督,H_ポジション1,H_選手1,H_ポジション2,H_選手2,H_ポジション3,H_選手3,H_ポジション4,H_選手4,H_ポジション5,H_選手5,H_ポジション6,H_選手6,H_ポジション7,H_選手7,H_ポジション8,H_選手8,H_ポジション9,H_選手9,H_ポジション10,H_選手10,H_ポジション11,H_選手11,A_team,A_監督,A_ポジション1,A_選手1,A_ポジション2,A_選手2,A_ポジション3,A_選手3,A_ポジション4,A_選手4,A_ポジション5,A_選手5,A_ポジション6,A_選手6,A_ポジション7,A_選手7,A_ポジション8,A_選手8,A_ポジション9,A_選手9,A_ポジション10,A_選手10,A_ポジション11,A_選手11,url
22134,2019/09/08,19:03,ニンジニアスタジアム,"6,903  人",曇,26.2,81%,愛媛ＦＣ,川井　健太,GK,岡本　昌弘,DF,茂木　力也,DF,山﨑　浩介,DF,前野　貴徳,MF,小暮　大器,MF,田中　裕人,MF,山瀬　功治,MF,下川　陽太,FW,近藤　貴司,FW,藤本　佳希,FW,神谷　優太,徳島ヴォルティス,リカルド　ロドリゲス,GK,梶川　裕嗣,DF,石井　秀典,DF,ヨルディ　バイス,DF,内田　裕斗,MF,岩尾　憲,MF,小西　雄大,MF,渡井　理己,MF,杉本　竜士,MF,岸本　武流,MF,野村　直輝,FW,河田　篤秀,https://data.j-league.or.jp/SFMS02/?match_card_id=22134
22135,2019/09/14,19:03,栃木県グリーンスタジアム,"4,242  人",晴,23.5,85%,栃木ＳＣ,田坂　和昭,GK,ユ　ヒョン,DF,田代　雅也,DF,乾　大知,DF,森下　怜哉,MF,浜下　瑛,MF,古波津　辰希,MF,ヘニキ,MF,瀬川　和樹,FW,三宅　海斗,FW,大黒　将志,FW,西谷　和希,アビスパ福岡,久藤　清一,GK,セランテス,DF,ウォン　ドゥジェ,DF,菊地　直哉,DF,篠原　弘次郎,MF,石原　広教,MF,鈴木　惇,MF,前川　大河,MF,松田　力,MF,輪湖　直樹,MF,加藤　大,FW,城後　寿,https://data.j-league.or.jp/SFMS02/?match_card_id=22135
22136,2019/09/14,18:03,フクダ電子アリーナ,"7,857  人",晴,24.8,70%,ジェフユナイテッド千葉,江尻　篤彦,GK,佐藤　優也,DF,米倉　恒貴,DF,新井　一耀,DF,増嶋　竜也,DF,下平　匠,MF,茶島　雄介,MF,佐藤　勇人,MF,熊谷　アンドリュー,MF,工藤　浩平,FW,為田　大貴,FW,クレーベ,水戸ホーリーホック,長谷部　茂利,GK,松井　謙弥,DF,岸田　翔平,DF,ンドカ　ボニフェイス,DF,宮　大樹,DF,志知　孝明,MF,福満　隆貴,MF,白井　永地,MF,前　寛之,MF,黒川　淳史,FW,清水　慎太郎,FW,小川　航基,https://data.j-league.or.jp/SFMS02/?match_card_id=22136
22137,2019/09/14,18:03,山梨中銀スタジアム,"10,500  人",曇,25.7,59%,ヴァンフォーレ甲府,伊藤　彰,GK,河田　晃兵,DF,小柳　達司,DF,小出　悠太,DF,エデル　リマ,MF,田中　佑昌,MF,小椋　祥平,MF,佐藤　和弘,MF,内田　健太,FW,横谷　繁,FW,ピーター　ウタカ,FW,ドゥドゥ,柏レイソル,ネルシーニョ,GK,中村　航輔,DF,瀬川　祐輔,DF,山下　達也,DF,鎌田　次郎,DF,古賀　太陽,MF,三原　雅俊,MF,ヒシャルジソン,MF,クリスティアーノ,MF,マテウス　サヴィオ,FW,オルンガ,FW,江坂　任,https://data.j-league.or.jp/SFMS02/?match_card_id=22137
22138,2019/09/14,19:03,デンカビッグスワンスタジアム,"13,990  人",曇,25.6,50%,アルビレックス新潟,吉永　一明,GK,大谷　幸輝,DF,新井　直人,DF,舞行龍ジェームズ,DF,大武　峻,DF,堀米　悠斗,MF,戸嶋　祥郎,MF,高木　善朗,MF,フランシス,MF,シルビーニョ,MF,渡邉　新太,FW,レオナルド,東京ヴェルディ,永井　秀樹,GK,上福元　直人,DF,クレビーニョ,DF,近藤　直也,DF,内田　達也,DF,奈良輪　雄太,MF,山本　理仁,MF,佐藤　優平,MF,梶川　諒太,FW,ジャイルトン　パライバ,FW,レアンドロ,FW,井上　潮音,https://data.j-league.or.jp/SFMS02/?match_card_id=22138
22139,2019/09/14,18:03,石川県西部緑地公園陸上競技場,"13,070  人",晴,27.8,55%,ツエーゲン金沢,柳下　正明,GK,白井　裕人,DF,小島　雅也,DF,廣井　友信,DF,山本　義道,DF,沼田　圭悟,MF,大石　竜平,MF,大橋　尚志,MF,藤村　慶太,MF,加藤　大樹,FW,垣田　裕暉,FW,クルーニー,ＦＣ琉球,樋口　靖洋,GK,カルバハル,DF,鳥養　祐矢,DF,岡﨑　亮平,DF,福井　諒司,DF,徳元　悠平,MF,ハモン,MF,上里　一将,MF,小野　伸二,MF,風間　宏矢,FW,上門　知樹,FW,山田　寛人,https://data.j-league.or.jp/SFMS02/?match_card_id=22139
22140,2019/09/14,19:03,たけびしスタジアム京都,"7,005  人",晴,26.9,56%,京都サンガF.C.,中田　一三,GK,加藤　順大,DF,宮城　雅史,DF,田中　マルクス闘莉王,DF,黒木　恭平,DF,本多　勇喜,MF,庄司　悦大,MF,仙頭　啓矢,MF,小屋松　知哉,MF,福岡　慎平,MF,金久保　順,FW,宮吉　拓実,ＦＣ町田ゼルビア,相馬　直樹,GK,増田　卓也,DF,藤井　航大,DF,小林　友希,DF,奥山　政幸,DF,佐野　海舟,MF,森村　昂太,MF,井上　裕大,MF,平戸　太貴,MF,ロメロ　フランク,FW,林　陵平,FW,中島　裕希,https://data.j-league.or.jp/SFMS02/?match_card_id=22140
22141,2019/09/14,19:03,シティライトスタジアム,"8,605  人",晴,27.0,62%,ファジアーノ岡山,有馬　賢二,GK,一森　純,DF,増谷　幸祐,DF,濱田　水輝,DF,田中　裕介,DF,廣木　雄磨,MF,関戸　健二,MF,喜山　康平,MF,上田　康太,MF,仲間　隼斗,FW,イ　ヨンジェ,FW,山本　大貴,ＦＣ岐阜,北野　誠,GK,ヤン　オレ　ジーバース,DF,甲斐　健太郎,DF,竹田　忠嗣,DF,當間　建文,DF,柳澤　亘,MF,宮本　航汰,MF,塚川　孝輝,MF,粟飯原　尚平,MF,馬場　賢治,FW,前田　遼一,FW,川西　翔太,https://data.j-league.or.jp/SFMS02/?match_card_id=22141
22142,2019/09/14,19:03,維新みらいふスタジアム,"4,674  人",晴,25.5,79%,レノファ山口ＦＣ,霜田　正浩,GK,吉満　大介,DF,川井　歩,DF,前　貴之,DF,菊池　流帆,DF,石田　崚真,MF,佐藤　健太郎,MF,高　宇洋,MF,三幸　秀稔,FW,池上　丈二,FW,宮代　大聖,FW,山下　敬大,愛媛ＦＣ,川井　健太,GK,岡本　昌弘,DF,茂木　力也,DF,山﨑　浩介,DF,前野　貴徳,MF,長沼　洋一,MF,田中　裕人,MF,野澤　英之,MF,下川　陽太,FW,近藤　貴司,FW,藤本　佳希,FW,神谷　優太,https://data.j-league.or.jp/SFMS02/?match_card_id=22142
22143,2019/09/14,19:03,鳴門・大塚スポーツパーク ポカリスエットスタジアム,"5,285  人",晴,27.2,58%,徳島ヴォルティス,リカルド　ロドリゲス,GK,梶川　裕嗣,DF,田向　泰輝,DF,石井　秀典,DF,内田　裕斗,MF,岩尾　憲,MF,小西　雄大,MF,渡井　理己,MF,杉本　竜士,MF,岸本　武流,MF,野村　直輝,FW,河田　篤秀,Ｖ・ファーレン長崎,手倉森　誠,GK,富澤　雅也,DF,亀川　諒史,DF,徳永　悠平,DF,黒木　聖仁,DF,香川　勇気,MF,大竹　洋平,MF,カイオ　セザール,MF,秋野　央樹,MF,澤田　崇,FW,玉田　圭司,FW,呉屋　大翔,https://data.j-league.or.jp/SFMS02/?match_card_id=22143
22144,2019/09/15,18:03,ニッパツ三ツ沢球技場,"12,189  人",晴,27.4,63%,横浜ＦＣ,下平　隆宏,GK,南　雄太,DF,北爪　健吾,DF,伊野波　雅彦,DF,カルフィン　ヨン　ア　ピン,DF,武田　英二郎,MF,田代　真一,MF,中村　俊輔,MF,レアンドロ　ドミンゲス,MF,中山　克広,MF,松尾　佑介,FW,イバ,大宮アルディージャ,高木　琢也,GK,笠原　昂史,DF,櫛引　一紀,DF,河本　裕之,DF,河面　旺成,MF,石川　俊輝,MF,三門　雄大,MF,イッペイ　シノヅカ,MF,茨田　陽生,MF,奥抜　侃志,MF,酒井　宣福,FW,フアンマ　デルガド,https://data.j-league.or.jp/SFMS02/?match_card_id=22144
22145,2019/09/15,19:03,白波スタジアム,"6,545  人",晴,25.4,73%,鹿児島ユナイテッドＦＣ,金　鍾成,GK,アン　ジュンス,DF,酒本　憲幸,DF,水本　勝成,DF,堤　俊輔,DF,砂森　和也,MF,八反田　康平,MF,ニウド,MF,五領　淳樹,MF,枝本　雄一郎,MF,牛之濵　拓,FW,ルカオ,モンテディオ山形,木山　隆之,GK,櫛引　政敏,DF,加賀　健一,DF,野田　裕喜,DF,熊本　雄太,MF,柳　貴博,MF,本田　拓也,MF,中村　駿,MF,山田　拓巳,FW,坂元　達裕,FW,大槻　周平,FW,山岸　祐也,https://data.j-league.or.jp/SFMS02/?match_card_id=22145
22146,2019/09/21,18:03,山梨中銀スタジアム,"8,321  人",曇,21.7,70%,ヴァンフォーレ甲府,伊藤　彰,GK,河田　晃兵,DF,小柳　達司,DF,小出　悠太,DF,エデル　リマ,MF,田中　佑昌,MF,小椋　祥平,MF,佐藤　和弘,MF,内田　健太,FW,横谷　繁,FW,ピーター　ウタカ,FW,アラーノ,アルビレックス新潟,吉永　一明,GK,大谷　幸輝,DF,新井　直人,DF,舞行龍ジェームズ,DF,大武　峻,DF,堀米　悠斗,MF,戸嶋　祥郎,MF,高木　善朗,MF,フランシス,MF,シルビーニョ,MF,渡邉　新太,FW,レオナルド,https://data.j-league.or.jp/SFMS02/?match_card_id=22146
22147,2019/09/21,19:03,石川県西部緑地公園陸上競技場,"3,263  人",曇一時雨,20.9,75%,ツエーゲン金沢,柳下　正明,GK,白井　裕人,DF,小島　雅也,DF,廣井　友信,DF,山本　義道,DF,沼田　圭悟,MF,金子　昌広,MF,大橋　尚志,MF,藤村　慶太,MF,加藤　大樹,FW,垣田　裕暉,FW,杉浦　恭平,レノファ山口ＦＣ,霜田　正浩,GK,吉満　大介,DF,前　貴之,DF,楠本　卓海,DF,菊池　流帆,DF,川井　歩,MF,高　宇洋,MF,佐藤　健太郎,MF,池上　丈二,MF,三幸　秀稔,MF,山下　敬大,FW,宮代　大聖,https://data.j-league.or.jp/SFMS02/?match_card_id=22147
22148,2019/09/21,16:03,東平尾公園博多の森陸上競技場,"4,097  人",曇,25.7,60%,アビスパ福岡,久藤　清一,GK,セランテス,DF,實藤　友紀,DF,ウォン　ドゥジェ,DF,篠原　弘次郎,MF,鈴木　惇,MF,前川　大河,MF,松田　力,MF,輪湖　直樹,MF,加藤　大,MF,初瀬　亮,FW,城後　寿,ファジアーノ岡山,有馬　賢二,GK,一森　純,DF,増谷　幸祐,DF,濱田　水輝,DF,田中　裕介,DF,廣木　雄磨,MF,関戸　健二,MF,喜山　康平,MF,上田　康太,MF,仲間　隼斗,FW,イ　ヨンジェ,FW,中野　誠也,https://data.j-league.or.jp/SFMS02/?match_card_id=22148
22149,2019/09/21,18:03,トランスコスモススタジアム長崎,"6,208  人",曇のち雨のち曇,26.3,76%,Ｖ・ファーレン長崎,手倉森　誠,GK,富澤　雅也,DF,亀川　諒史,DF,徳永　悠平,DF,角田　誠,DF,香川　勇気,MF,大竹　洋平,MF,カイオ　セザール,MF,秋野　央樹,MF,澤田　崇,FW,玉田　圭司,FW,呉屋　大翔,京都サンガF.C.,中田　一三,GK,加藤　順大,DF,宮城　雅史,DF,田中　マルクス闘莉王,DF,黒木　恭平,DF,本多　勇喜,MF,庄司　悦大,MF,仙頭　啓矢,MF,小屋松　知哉,MF,福岡　慎平,MF,金久保　順,FW,宮吉　拓実,https://data.j-league.or.jp/SFMS02/?match_card_id=22149
22150,2019/09/23,19:03,タピック県総ひやごんスタジアム,"3,086  人",曇,27.1,63%,ＦＣ琉球,樋口　靖洋,GK,石井　綾,DF,鳥養　祐矢,DF,岡﨑　亮平,DF,福井　諒司,DF,徳元　悠平,MF,風間　宏矢,MF,小松　駿太,MF,小野　伸二,MF,富所　悠,FW,上門　知樹,FW,山田　寛人,モンテディオ山形,木山　隆之,GK,櫛引　政敏,DF,加賀　健一,DF,栗山　直樹,DF,熊本　雄太,MF,柳　貴博,MF,本田　拓也,MF,中村　駿,MF,山田　拓巳,FW,坂元　達裕,FW,大槻　周平,FW,山岸　祐也,https://data.j-league.or.jp/SFMS02/?match_card_id=22150
22151,2019/09/22,14:03,ケーズデンキスタジアム水戸,"6,020  人",曇,25.0,57%,水戸ホーリーホック,長谷部　茂利,GK,松井　謙弥,DF,岸田　翔平,DF,瀧澤　修平,DF,宮　大樹,DF,志知　孝明,MF,福満　隆貴,MF,白井　永地,MF,前　寛之,MF,木村　祐志,MF,黒川　淳史,FW,小川　航基,ＦＣ岐阜,北野　誠,GK,ヤン　オレ　ジーバース,DF,甲斐　健太郎,DF,阿部　正紀,DF,當間　建文,DF,柳澤　亘,MF,市丸　瑞希,MF,塚川　孝輝,MF,宮本　航汰,MF,馬場　賢治,FW,前田　遼一,FW,川西　翔太,https://data.j-league.or.jp/SFMS02/?match_card_id=22151
22152,2019/09/22,19:03,栃木県グリーンスタジアム,"3,725  人",曇一時雨,23.0,82%,栃木ＳＣ,田坂　和昭,GK,ユ　ヒョン,DF,久富　良輔,DF,乾　大知,DF,田代　雅也,MF,浜下　瑛,MF,ヘニキ,MF,ユウリ,MF,瀬川　和樹,FW,枝村　匠馬,FW,榊　翔太,FW,大﨑　淳矢,鹿児島ユナイテッドＦＣ,金　鍾成,GK,アン　ジュンス,DF,酒本　憲幸,DF,水本　勝成,DF,堤　俊輔,DF,砂森　和也,MF,平川　怜,MF,中原　秀人,MF,五領　淳樹,MF,枝本　雄一郎,MF,牛之濵　拓,FW,ルカオ,https://data.j-league.or.jp/SFMS02/?match_card_id=22152
22153,2019/09/22,19:03,ＮＡＣＫ５スタジアム大宮,"8,408  人",曇のち雨,21.4,90%,大宮アルディージャ,高木　琢也,GK,笠原　昂史,DF,櫛引　一紀,DF,河本　裕之,DF,河面　旺成,MF,小島　幹敏,MF,三門　雄大,MF,イッペイ　シノヅカ,MF,茨田　陽生,MF,奥抜　侃志,MF,酒井　宣福,FW,ロビン　シモヴィッチ,東京ヴェルディ,永井　秀樹,GK,上福元　直人,DF,小池　純輝,DF,近藤　直也,DF,内田　達也,DF,奈良輪　雄太,MF,クレビーニョ,MF,山本　理仁,MF,梶川　諒太,FW,井上　潮音,FW,レアンドロ,FW,ジャイルトン　パライバ,https://data.j-league.or.jp/SFMS02/?match_card_id=22153
22154,2019/09/22,15:03,フクダ電子アリーナ,"8,630  人",曇,25.5,68%,ジェフユナイテッド千葉,江尻　篤彦,GK,佐藤　優也,DF,米倉　恒貴,DF,新井　一耀,DF,増嶋　竜也,DF,下平　匠,MF,矢田　旭,MF,佐藤　勇人,MF,熊谷　アンドリュー,MF,為田　大貴,MF,工藤　浩平,FW,クレーベ,徳島ヴォルティス,リカルド　ロドリゲス,GK,梶川　裕嗣,DF,石井　秀典,DF,ヨルディ　バイス,DF,内田　裕斗,MF,岩尾　憲,MF,小西　雄大,MF,渡井　理己,MF,杉本　竜士,MF,岸本　武流,MF,野村　直輝,FW,河田　篤秀,https://data.j-league.or.jp/SFMS02/?match_card_id=22154
22155,2019/09/22,16:04,三協フロンテア柏スタジアム,"7,671  人",曇,23.9,71%,柏レイソル,ネルシーニョ,GK,中村　航輔,DF,瀬川　祐輔,DF,鎌田　次郎,DF,染谷　悠太,DF,古賀　太陽,MF,三原　雅俊,MF,小林　祐介,MF,クリスティアーノ,MF,マテウス　サヴィオ,FW,オルンガ,FW,江坂　任,愛媛ＦＣ,川井　健太,GK,岡本　昌弘,DF,茂木　力也,DF,西岡　大輝,DF,前野　貴徳,MF,長沼　洋一,MF,田中　裕人,MF,野澤　英之,MF,下川　陽太,FW,近藤　貴司,FW,藤本　佳希,FW,神谷　優太,https://data.j-league.or.jp/SFMS02/?match_card_id=22155
22156,2019/09/22,16:03,町田市立陸上競技場,"6,198  人",曇のち雨,25.2,61%,ＦＣ町田ゼルビア,相馬　直樹,GK,増田　卓也,DF,深津　康太,DF,小林　友希,DF,奥山　政幸,DF,大谷　尚輝,MF,岡田　優希,MF,井上　裕大,MF,平戸　太貴,MF,ロメロ　フランク,FW,土居　柊太,FW,中島　裕希,横浜ＦＣ,下平　隆宏,GK,南　雄太,DF,北爪　健吾,DF,伊野波　雅彦,DF,カルフィン　ヨン　ア　ピン,DF,武田　英二郎,MF,田代　真一,MF,松井　大輔,MF,レアンドロ　ドミンゲス,MF,中山　克広,MF,松尾　佑介,FW,イバ,https://data.j-league.or.jp/SFMS02/?match_card_id=22156
22157,2019/09/28,19:05,ＮＡＣＫ５スタジアム大宮,"9,310  人",曇,27.0,57%,大宮アルディージャ,高木　琢也,GK,笠原　昂史,DF,櫛引　一紀,DF,河本　裕之,DF,河面　旺成,MF,小島　幹敏,MF,三門　雄大,MF,イッペイ　シノヅカ,MF,茨田　陽生,MF,奥抜　侃志,MF,酒井　宣福,FW,フアンマ　デルガド,Ｖ・ファーレン長崎,手倉森　誠,GK,富澤　雅也,DF,亀川　諒史,DF,徳永　悠平,DF,角田　誠,DF,香川　勇気,MF,大竹　洋平,MF,カイオ　セザール,MF,秋野　央樹,MF,澤田　崇,FW,玉田　圭司,FW,呉屋　大翔,https://data.j-league.or.jp/SFMS02/?match_card_id=22157
22158,2019/09/28,15:06,三協フロンテア柏スタジアム,"9,064  人",曇,26.9,50%,柏レイソル,ネルシーニョ,GK,中村　航輔,DF,瀬川　祐輔,DF,鎌田　次郎,DF,染谷　悠太,DF,古賀　太陽,MF,三原　雅俊,MF,大谷　秀和,MF,クリスティアーノ,MF,マテウス　サヴィオ,FW,オルンガ,FW,江坂　任,東京ヴェルディ,永井　秀樹,GK,上福元　直人,DF,クレビーニョ,DF,近藤　直也,DF,内田　達也,DF,奈良輪　雄太,MF,梶川　諒太,MF,山本　理仁,MF,森田　晃樹,FW,小池　純輝,FW,河野　広貴,FW,新井　瑞希,https://data.j-league.or.jp/SFMS02/?match_card_id=22158
22159,2019/09/28,14:05,デンカビッグスワンスタジアム,"13,089  人",曇時々雨,24.2,48%,アルビレックス新潟,吉永　一明,GK,大谷　幸輝,DF,新井　直人,DF,舞行龍ジェームズ,DF,大武　峻,DF,堀米　悠斗,MF,戸嶋　祥郎,MF,高木　善朗,MF,フランシス,MF,シルビーニョ,MF,渡邉　新太,FW,レオナルド,水戸ホーリーホック,長谷部　茂利,GK,松井　謙弥,DF,岸田　翔平,DF,瀧澤　修平,DF,宮　大樹,DF,志知　孝明,MF,福満　隆貴,MF,白井　永地,MF,前　寛之,MF,木村　祐志,MF,黒川　淳史,FW,小川　航基,https://data.j-league.or.jp/SFMS02/?match_card_id=22159
22160,2019/09/28,19:05,維新みらいふスタジアム,"5,822  人",曇,24.9,80%,レノファ山口ＦＣ,霜田　正浩,GK,吉満　大介,DF,前　貴之,DF,楠本　卓海,DF,菊池　流帆,MF,川井　歩,MF,佐藤　健太郎,MF,高　宇洋,MF,三幸　秀稔,MF,池上　丈二,FW,山下　敬大,FW,宮代　大聖,アビスパ福岡,久藤　清一,GK,セランテス,DF,實藤　友紀,DF,ウォン　ドゥジェ,DF,菊地　直哉,MF,石原　広教,MF,鈴木　惇,MF,木戸　皓貴,MF,前川　大河,MF,加藤　大,MF,初瀬　亮,FW,ヤン　ドンヒョン,https://data.j-league.or.jp/SFMS02/?match_card_id=22160
22161,2019/09/28,19:07,鳴門・大塚スポーツパーク ポカリスエットスタジアム,"4,710  人",曇,25.2,68%,徳島ヴォルティス,リカルド　ロドリゲス,GK,梶川　裕嗣,DF,石井　秀典,DF,ヨルディ　バイス,DF,内田　裕斗,MF,岩尾　憲,MF,小西　雄大,MF,渡井　理己,MF,藤田　征也,MF,杉本　竜士,MF,野村　直輝,FW,岸本　武流,ツエーゲン金沢,柳下　正明,GK,白井　裕人,DF,小島　雅也,DF,廣井　友信,DF,山本　義道,DF,沼田　圭悟,MF,金子　昌広,MF,大橋　尚志,MF,藤村　慶太,MF,加藤　大樹,FW,垣田　裕暉,FW,クルーニー,https://data.j-league.or.jp/SFMS02/?match_card_id=22161
22162,2019/09/28,19:05,ニンジニアスタジアム,"2,829  人",晴,26.1,63%,愛媛ＦＣ,川井　健太,GK,岡本　昌弘,DF,茂木　力也,DF,山﨑　浩介,DF,西岡　大輝,DF,前野　貴徳,MF,田中　裕人,MF,山瀬　功治,MF,下川　陽太,FW,近藤　貴司,FW,藤本　佳希,FW,神谷　優太,栃木ＳＣ,田坂　和昭,GK,ユ　ヒョン,DF,久富　良輔,DF,乾　大知,DF,田代　雅也,MF,和田　達也,MF,ヘニキ,MF,ユウリ,MF,瀬川　和樹,FW,枝村　匠馬,FW,榊　翔太,FW,大﨑　淳矢,https://data.j-league.or.jp/SFMS02/?match_card_id=22162
22163,2019/09/28,19:03,白波スタジアム,"7,006  人",曇,26.3,84%,鹿児島ユナイテッドＦＣ,金　鍾成,GK,山岡　哲也,DF,藤澤　典隆,DF,赤尾　公,DF,水本　勝成,DF,砂森　和也,MF,中原　秀人,MF,平川　怜,MF,萱沼　優聖,MF,酒本　憲幸,MF,牛之濵　拓,FW,ルカオ,京都サンガF.C.,中田　一三,GK,加藤　順大,DF,田中　マルクス闘莉王,DF,黒木　恭平,DF,本多　勇喜,DF,牟田　雄祐,MF,庄司　悦大,MF,仙頭　啓矢,MF,ジュニーニョ,MF,小屋松　知哉,MF,藤本　淳吾,FW,一美　和成,https://data.j-league.or.jp/SFMS02/?match_card_id=22163
22164,2019/09/29,14:05,ＮＤソフトスタジアム山形,"8,079  人",曇一時雨,25.1,63%,モンテディオ山形,木山　隆之,GK,櫛引　政敏,DF,加賀　健一,DF,栗山　直樹,DF,熊本　雄太,MF,柳　貴博,MF,本田　拓也,MF,中村　駿,MF,山田　拓巳,FW,坂元　達裕,FW,大槻　周平,FW,山岸　祐也,ヴァンフォーレ甲府,伊藤　彰,GK,河田　晃兵,DF,小柳　達司,DF,小出　悠太,DF,エデル　リマ,MF,湯澤　聖人,MF,小椋　祥平,MF,横谷　繁,MF,内田　健太,FW,佐藤　和弘,FW,ピーター　ウタカ,FW,曽根田　穣,https://data.j-league.or.jp/SFMS02/?match_card_id=22164
