,節,開催日,相手,スコア,HomeAway,会場,天候,指揮官,自チーム,年度,team_id
8,9,0411,鳥栖,0-3,A,駅スタ,晴,早川　知伸,横浜ＦＣ,2021,y-fc
9,10,0417,仙台,2-2,H,ニッパツ,曇時々雨,早川　知伸,横浜ＦＣ,2021,y-fc
10,11,0424,横浜FM,0-5,A,日産ス,晴,早川　知伸,横浜ＦＣ,2021,y-fc
11,12,0501,鹿島,,H,ニッパツ,,,横浜ＦＣ,2021,y-fc
12,13,0509,清水,,A,アイスタ,,,横浜ＦＣ,2021,y-fc
13,14,0515,湘南,,H,ニッパツ,,,横浜ＦＣ,2021,y-fc
14,15,0522,川崎Ｆ,,A,等々力,,,横浜ＦＣ,2021,y-fc
15,16,0526,福岡,,H,ニッパツ,,,横浜ＦＣ,2021,y-fc
16,17,0530,Ｇ大阪,,A,パナスタ,,,横浜ＦＣ,2021,y-fc
17,21,0602,川崎Ｆ,,H,ニッパツ,,,横浜ＦＣ,2021,y-fc
18,18,0619,FC東京,,H,ニッパツ,,,横浜ＦＣ,2021,y-fc
19,19,0623,神戸,,A,ノエスタ,,,横浜ＦＣ,2021,y-fc
20,20,0627,清水,,H,ニッパツ,,,横浜ＦＣ,2021,y-fc
21,22,0711,広島,,A,Ｅスタ,,,横浜ＦＣ,2021,y-fc
22,23,0809,名古屋,,H,ニッパツ,,,横浜ＦＣ,2021,y-fc
23,24,0814,仙台,,A,ユアスタ,,,横浜ＦＣ,2021,y-fc
24,25,0821,Ｃ大阪,,A,ヨドコウ,,,横浜ＦＣ,2021,y-fc
25,26,0825,Ｇ大阪,,H,ニッパツ,,,横浜ＦＣ,2021,y-fc
26,27,0829,柏,,A,三協Ｆ柏,,,横浜ＦＣ,2021,y-fc
27,28,0910,浦和,,H,ニッパツ,,,横浜ＦＣ,2021,y-fc
28,29,0918,FC東京,,A,味スタ,,,横浜ＦＣ,2021,y-fc
29,30,0925,横浜FM,,H,ニッパツ,,,横浜ＦＣ,2021,y-fc
30,31,1002,鹿島,,A,カシマ,,,横浜ＦＣ,2021,y-fc
31,32,1016,徳島,,H,ニッパツ,,,横浜ＦＣ,2021,y-fc
32,33,1023,湘南,,A,レモンＳ,,,横浜ＦＣ,2021,y-fc
33,34,1103,鳥栖,,H,ニッパツ,,,横浜ＦＣ,2021,y-fc
34,35,1106,福岡,,A,ベススタ,,,横浜ＦＣ,2021,y-fc
35,36,1120,神戸,,H,ニッパツ,,,横浜ＦＣ,2021,y-fc
36,37,1127,大分,,A,昭和電ド,,,横浜ＦＣ,2021,y-fc
37,38,1204,札幌,,H,ニッパツ,,,横浜ＦＣ,2021,y-fc
0,1,0227,鳥栖,0-1,H,レモンＳ,晴,浮嶋　敏,湘南ベルマーレ,2021,shon
1,2,0306,柏,1-2,A,三協Ｆ柏,曇,浮嶋　敏,湘南ベルマーレ,2021,shon
2,3,0310,鹿島,1-3,A,カシマ,晴,浮嶋　敏,湘南ベルマーレ,2021,shon
3,4,0313,仙台,3-1,H,レモンＳ,雨,浮嶋　敏,湘南ベルマーレ,2021,shon
4,5,0317,FC東京,2-3,A,味スタ,晴,浮嶋　敏,湘南ベルマーレ,2021,shon
5,6,0321,Ｃ大阪,0-0,H,レモンＳ,雨,浮嶋　敏,湘南ベルマーレ,2021,shon
6,7,0403,横浜FM,1-1,A,日産ス,晴,浮嶋　敏,湘南ベルマーレ,2021,shon
7,8,0407,名古屋,0-0,H,レモンＳ,晴,浮嶋　敏,湘南ベルマーレ,2021,shon
8,9,0410,広島,1-0,A,Ｅスタ,晴,浮嶋　敏,湘南ベルマーレ,2021,shon
9,10,0417,神戸,0-0,H,レモンＳ,雨,浮嶋　敏,湘南ベルマーレ,2021,shon
10,11,0425,清水,1-1,A,アイスタ,曇時々晴のち雨,浮嶋　敏,湘南ベルマーレ,2021,shon
11,12,0502,札幌,,H,レモンＳ,,,湘南ベルマーレ,2021,shon
12,13,0509,大分,,H,レモンＳ,,,湘南ベルマーレ,2021,shon
13,14,0515,横浜FC,,A,ニッパツ,,,湘南ベルマーレ,2021,shon
14,15,0522,福岡,,A,ベススタ,,,湘南ベルマーレ,2021,shon
15,16,0526,川崎Ｆ,,H,レモンＳ,,,湘南ベルマーレ,2021,shon
16,17,0530,徳島,,A,鳴門大塚,,,湘南ベルマーレ,2021,shon
17,19,0602,Ｇ大阪,,H,レモンＳ,,,湘南ベルマーレ,2021,shon
18,18,0620,浦和,,A,埼玉,,,湘南ベルマーレ,2021,shon
19,20,0627,柏,,H,レモンＳ,,,湘南ベルマーレ,2021,shon
20,21,0703,神戸,,A,ノエスタ,,,湘南ベルマーレ,2021,shon
21,22,0711,FC東京,,H,レモンＳ,,,湘南ベルマーレ,2021,shon
22,23,0809,鹿島,,H,レモンＳ,,,湘南ベルマーレ,2021,shon
23,24,0815,名古屋,,A,豊田ス,,,湘南ベルマーレ,2021,shon
24,25,0821,清水,,H,レモンＳ,,,湘南ベルマーレ,2021,shon
25,26,0825,Ｃ大阪,,A,ヨドコウ,,,湘南ベルマーレ,2021,shon
26,27,0829,浦和,,H,レモンＳ,,,湘南ベルマーレ,2021,shon
27,28,0911,大分,,A,昭和電ド,,,湘南ベルマーレ,2021,shon
28,29,0918,福岡,,H,レモンＳ,,,湘南ベルマーレ,2021,shon
29,30,0925,川崎Ｆ,,A,等々力,,,湘南ベルマーレ,2021,shon
30,31,1001,横浜FM,,H,レモンＳ,,,湘南ベルマーレ,2021,shon
31,32,1016,鳥栖,,A,駅スタ,,,湘南ベルマーレ,2021,shon
32,33,1023,横浜FC,,H,レモンＳ,,,湘南ベルマーレ,2021,shon
33,34,1103,札幌,,A,未定,,,湘南ベルマーレ,2021,shon
34,35,1106,広島,,H,レモンＳ,,,湘南ベルマーレ,2021,shon
35,36,1120,仙台,,A,ユアスタ,,,湘南ベルマーレ,2021,shon
36,37,1127,徳島,,H,レモンＳ,,,湘南ベルマーレ,2021,shon
37,38,1204,Ｇ大阪,,A,パナスタ,,,湘南ベルマーレ,2021,shon
0,1,0227,鹿島,3-1,A,カシマ,晴,ロティーナ,清水エスパルス,2021,shim
1,2,0306,福岡,2-2,H,アイスタ,晴,ロティーナ,清水エスパルス,2021,shim
2,3,0310,Ｃ大阪,1-2,A,ヤンマー,晴,ロティーナ,清水エスパルス,2021,shim
3,4,0314,鳥栖,0-0,H,アイスタ,晴,ロティーナ,清水エスパルス,2021,shim
4,5,0317,広島,0-1,A,Ｅスタ,晴,ロティーナ,清水エスパルス,2021,shim
5,6,0321,柏,2-1,A,三協Ｆ柏,雨,ロティーナ,清水エスパルス,2021,shim
6,7,0404,徳島,0-3,H,アイスタ,曇のち雨,ロティーナ,清水エスパルス,2021,shim
7,8,0407,浦和,0-2,H,アイスタ,晴,ロティーナ,清水エスパルス,2021,shim
8,9,0411,神戸,1-1,A,ノエスタ,屋内,ロティーナ,清水エスパルス,2021,shim
9,10,0418,Ｇ大阪,0-0,A,パナスタ,雨のち晴時々曇,ロティーナ,清水エスパルス,2021,shim
10,11,0425,湘南,1-1,H,アイスタ,曇時々晴のち雨,ロティーナ,清水エスパルス,2021,shim
11,12,0502,大分,,A,昭和電ド,,,清水エスパルス,2021,shim
12,13,0509,横浜FC,,H,アイスタ,,,清水エスパルス,2021,shim
13,14,0515,名古屋,,H,アイスタ,,,清水エスパルス,2021,shim
14,15,0522,札幌,,A,札幌ド,,,清水エスパルス,2021,shim
15,16,0526,FC東京,,H,アイスタ,,,清水エスパルス,2021,shim
16,17,0530,横浜FM,,A,日産ス,,,清水エスパルス,2021,shim
17,19,0623,仙台,,A,ユアスタ,,,清水エスパルス,2021,shim
18,20,0627,横浜FC,,A,ニッパツ,,,清水エスパルス,2021,shim
19,21,0704,大分,,H,アイスタ,,,清水エスパルス,2021,shim
20,22,0711,徳島,,A,鳴門大塚,,,清水エスパルス,2021,shim
21,18,0717,川崎Ｆ,,H,アイスタ,,,清水エスパルス,2021,shim
22,23,0809,横浜FM,,H,アイスタ,,,清水エスパルス,2021,shim
23,24,0813,Ｇ大阪,,H,アイスタ,,,清水エスパルス,2021,shim
24,25,0821,湘南,,A,レモンＳ,,,清水エスパルス,2021,shim
25,26,0825,鹿島,,H,アイスタ,,,清水エスパルス,2021,shim
26,27,0829,名古屋,,A,豊田ス,,,清水エスパルス,2021,shim
27,28,0911,鳥栖,,A,駅スタ,,,清水エスパルス,2021,shim
28,29,0918,仙台,,H,アイスタ,,,清水エスパルス,2021,shim
29,30,0924,神戸,,H,アイスタ,,,清水エスパルス,2021,shim
30,31,1002,福岡,,A,ベススタ,,,清水エスパルス,2021,shim
31,32,1016,柏,,H,未定,,,清水エスパルス,2021,shim
32,33,1023,川崎Ｆ,,A,等々力,,,清水エスパルス,2021,shim
33,34,1103,FC東京,,A,味スタ,,,清水エスパルス,2021,shim
34,35,1106,札幌,,H,アイスタ,,,清水エスパルス,2021,shim
35,36,1120,広島,,H,アイスタ,,,清水エスパルス,2021,shim
36,37,1127,浦和,,A,埼玉,,,清水エスパルス,2021,shim
37,38,1204,Ｃ大阪,,H,アイスタ,,,清水エスパルス,2021,shim
0,1,0228,福岡,2-1,A,ベススタ,晴,マッシモ　フィッカデンティ,名古屋グランパス,2021,nago
1,2,0306,札幌,1-0,H,豊田ス,曇,マッシモ　フィッカデンティ,名古屋グランパス,2021,nago
2,3,0310,柏,1-0,A,三協Ｆ柏,晴,マッシモ　フィッカデンティ,名古屋グランパス,2021,nago
3,4,0313,神戸,1-0,A,ノエスタ,屋内,マッシモ　フィッカデンティ,名古屋グランパス,2021,nago
4,5,0317,横浜FC,3-0,H,豊田ス,晴,マッシモ　フィッカデンティ,名古屋グランパス,2021,nago
5,6,0321,鹿島,1-0,A,カシマ,雨,マッシモ　フィッカデンティ,名古屋グランパス,2021,nago
6,7,0403,FC東京,0-0,H,豊田ス,曇,マッシモ　フィッカデンティ,名古屋グランパス,2021,nago
7,8,0407,湘南,0-0,A,レモンＳ,晴,マッシモ　フィッカデンティ,名古屋グランパス,2021,nago
8,9,0411,大分,3-0,A,昭和電ド,晴,マッシモ　フィッカデンティ,名古屋グランパス,2021,nago
9,19,0414,広島,1-0,H,豊田ス,曇,マッシモ　フィッカデンティ,名古屋グランパス,2021,nago
10,10,0418,鳥栖,1-2,H,豊田ス,曇時々雨,マッシモ　フィッカデンティ,名古屋グランパス,2021,nago
11,11,0422,Ｇ大阪,2-0,H,豊田ス,晴,マッシモ　フィッカデンティ,名古屋グランパス,2021,nago
12,22,0429,川崎Ｆ,0-4,H,豊田ス,雨,ブルーノ　コンカ,名古屋グランパス,2021,nago
13,12,0504,川崎Ｆ,,A,等々力,,,名古屋グランパス,2021,nago
14,13,0508,Ｃ大阪,,H,豊田ス,,,名古屋グランパス,2021,nago
15,21,0512,鹿島,,H,豊田ス,,,名古屋グランパス,2021,nago
16,14,0515,清水,,A,アイスタ,,,名古屋グランパス,2021,nago
17,15,0522,徳島,,A,鳴門大塚,,,名古屋グランパス,2021,nago
18,16,0526,仙台,,H,豊田ス,,,名古屋グランパス,2021,nago
19,17,0530,浦和,,A,埼玉,,,名古屋グランパス,2021,nago
20,20,0717,鳥栖,,A,駅スタ,,,名古屋グランパス,2021,nago
21,23,0809,横浜FC,,A,ニッパツ,,,名古屋グランパス,2021,nago
22,18,0812,横浜FM,,A,ニッパツ,,,名古屋グランパス,2021,nago
23,24,0815,湘南,,H,豊田ス,,,名古屋グランパス,2021,nago
24,25,0822,福岡,,H,豊田ス,,,名古屋グランパス,2021,nago
25,26,0825,札幌,,A,札幌厚別,,,名古屋グランパス,2021,nago
26,27,0829,清水,,H,豊田ス,,,名古屋グランパス,2021,nago
27,28,0911,徳島,,H,豊田ス,,,名古屋グランパス,2021,nago
28,29,0918,横浜FM,,H,豊田ス,,,名古屋グランパス,2021,nago
29,31,1002,広島,,A,Ｅスタ,,,名古屋グランパス,2021,nago
30,32,1016,FC東京,,A,味スタ,,,名古屋グランパス,2021,nago
31,33,1023,神戸,,H,豊田ス,,,名古屋グランパス,2021,nago
32,34,1103,柏,,H,豊田ス,,,名古屋グランパス,2021,nago
33,35,1106,仙台,,A,ユアスタ,,,名古屋グランパス,2021,nago
34,36,1120,Ｇ大阪,,A,パナスタ,,,名古屋グランパス,2021,nago
35,37,1127,Ｃ大阪,,A,ヨドコウ,,,名古屋グランパス,2021,nago
36,38,1204,浦和,,H,豊田ス,,,名古屋グランパス,2021,nago
0,1,0227,神戸,0-1,A,ノエスタ,晴,宮本　恒靖,ガンバ大阪,2021,g-os
1,7,0403,広島,0-0,A,Ｅスタ,曇,宮本　恒靖,ガンバ大阪,2021,g-os
2,8,0407,福岡,0-0,H,パナスタ,晴,宮本　恒靖,ガンバ大阪,2021,g-os
3,9,0411,柏,0-1,A,三協Ｆ柏,晴,宮本　恒靖,ガンバ大阪,2021,g-os
4,18,0414,鳥栖,1-0,A,駅スタ,晴,宮本　恒靖,ガンバ大阪,2021,g-os
5,10,0418,清水,0-0,H,パナスタ,雨のち晴時々曇,宮本　恒靖,ガンバ大阪,2021,g-os
6,11,0422,名古屋,0-2,A,豊田ス,晴,宮本　恒靖,ガンバ大阪,2021,g-os
7,12,0502,Ｃ大阪,,A,ヤンマー,,,ガンバ大阪,2021,g-os
8,13,0508,川崎Ｆ,,H,パナスタ,,,ガンバ大阪,2021,g-os
9,20,0512,広島,,H,パナスタ,,,ガンバ大阪,2021,g-os
10,14,0516,浦和,,H,パナスタ,,,ガンバ大阪,2021,g-os
11,15,0522,FC東京,,A,味スタ,,,ガンバ大阪,2021,g-os
12,16,0527,徳島,,H,パナスタ,,,ガンバ大阪,2021,g-os
13,17,0530,横浜FC,,H,パナスタ,,,ガンバ大阪,2021,g-os
14,19,0602,湘南,,A,レモンＳ,,,ガンバ大阪,2021,g-os
15,21,0717,福岡,,A,ベススタ,,,ガンバ大阪,2021,g-os
16,22,0721,神戸,,H,パナスタ,,,ガンバ大阪,2021,g-os
17,2,0724,鹿島,,H,パナスタ,,,ガンバ大阪,2021,g-os
18,3,0727,大分,,H,パナスタ,,,ガンバ大阪,2021,g-os
19,4,0730,札幌,,A,札幌厚別,,,ガンバ大阪,2021,g-os
20,5,0803,仙台,,A,ユアスタ,,,ガンバ大阪,2021,g-os
21,6,0806,横浜FM,,H,パナスタ,,,ガンバ大阪,2021,g-os
22,23,0809,徳島,,A,鳴門大塚,,,ガンバ大阪,2021,g-os
23,24,0813,清水,,A,アイスタ,,,ガンバ大阪,2021,g-os
24,25,0821,FC東京,,H,パナスタ,,,ガンバ大阪,2021,g-os
25,26,0825,横浜FC,,A,ニッパツ,,,ガンバ大阪,2021,g-os
26,27,0828,Ｃ大阪,,H,パナスタ,,,ガンバ大阪,2021,g-os
27,28,0911,仙台,,H,パナスタ,,,ガンバ大阪,2021,g-os
28,29,0918,鹿島,,A,カシマ,,,ガンバ大阪,2021,g-os
29,30,0925,柏,,H,パナスタ,,,ガンバ大阪,2021,g-os
30,31,1002,札幌,,H,パナスタ,,,ガンバ大阪,2021,g-os
31,32,1016,浦和,,A,埼玉,,,ガンバ大阪,2021,g-os
32,33,1023,鳥栖,,H,パナスタ,,,ガンバ大阪,2021,g-os
33,34,1103,横浜FM,,A,日産ス,,,ガンバ大阪,2021,g-os
34,35,1106,大分,,A,昭和電ド,,,ガンバ大阪,2021,g-os
35,36,1120,名古屋,,H,パナスタ,,,ガンバ大阪,2021,g-os
36,37,1127,川崎Ｆ,,A,等々力,,,ガンバ大阪,2021,g-os
37,38,1204,湘南,,H,パナスタ,,,ガンバ大阪,2021,g-os
0,1,0227,柏,2-0,H,ヤンマー,晴,レヴィー　クルピ,セレッソ大阪,2021,c-os
1,11,0303,川崎Ｆ,2-3,A,等々力,晴,レヴィー　クルピ,セレッソ大阪,2021,c-os
2,2,0306,FC東京,2-3,A,味スタ,晴,レヴィー　クルピ,セレッソ大阪,2021,c-os
3,3,0310,清水,2-1,H,ヤンマー,晴,レヴィー　クルピ,セレッソ大阪,2021,c-os
4,4,0313,横浜FC,4-1,A,ニッパツ,雨のち曇,レヴィー　クルピ,セレッソ大阪,2021,c-os
5,5,0317,大分,1-0,H,ヤンマー,晴,レヴィー　クルピ,セレッソ大阪,2021,c-os
6,6,0321,湘南,0-0,A,レモンＳ,雨,レヴィー　クルピ,セレッソ大阪,2021,c-os
7,7,0402,鳥栖,1-0,H,ヤンマー,曇,レヴィー　クルピ,セレッソ大阪,2021,c-os
8,8,0406,横浜FM,0-1,A,日産ス,曇,小菊　昭雄,セレッソ大阪,2021,c-os
9,9,0410,福岡,2-2,H,ヤンマー,晴,小菊　昭雄,セレッソ大阪,2021,c-os
10,18,0414,徳島,1-2,H,ヤンマー,曇,レヴィー　クルピ,セレッソ大阪,2021,c-os
11,10,0418,浦和,1-0,H,ヤンマー,曇一時雨時々晴,レヴィー　クルピ,セレッソ大阪,2021,c-os
12,12,0502,Ｇ大阪,,H,ヤンマー,,,セレッソ大阪,2021,c-os
13,13,0508,名古屋,,A,豊田ス,,,セレッソ大阪,2021,c-os
14,14,0515,神戸,,A,ノエスタ,,,セレッソ大阪,2021,c-os
15,15,0523,広島,,H,ヤンマー,,,セレッソ大阪,2021,c-os
16,16,0526,鹿島,,A,カシマ,,,セレッソ大阪,2021,c-os
17,17,0530,仙台,,A,ユアスタ,,,セレッソ大阪,2021,c-os
18,20,0717,神戸,,H,ヨドコウ,,,セレッソ大阪,2021,c-os
19,21,0721,FC東京,,H,ヨドコウ,,,セレッソ大阪,2021,c-os
20,22,0724,鳥栖,,A,駅スタ,,,セレッソ大阪,2021,c-os
21,23,0809,仙台,,H,ヨドコウ,,,セレッソ大阪,2021,c-os
22,24,0815,福岡,,A,ベススタ,,,セレッソ大阪,2021,c-os
23,25,0821,横浜FC,,H,ヨドコウ,,,セレッソ大阪,2021,c-os
24,26,0825,湘南,,H,ヨドコウ,,,セレッソ大阪,2021,c-os
25,27,0828,Ｇ大阪,,A,パナスタ,,,セレッソ大阪,2021,c-os
26,28,0911,札幌,,H,ヨドコウ,,,セレッソ大阪,2021,c-os
27,29,0918,浦和,,A,埼玉,,,セレッソ大阪,2021,c-os
28,30,0925,鹿島,,H,ヨドコウ,,,セレッソ大阪,2021,c-os
29,31,1002,大分,,A,昭和電ド,,,セレッソ大阪,2021,c-os
30,32,1016,広島,,A,Ｅスタ,,,セレッソ大阪,2021,c-os
31,33,1023,横浜FM,,H,ヨドコウ,,,セレッソ大阪,2021,c-os
32,34,1103,徳島,,A,鳴門大塚,,,セレッソ大阪,2021,c-os
33,35,1106,柏,,A,三協Ｆ柏,,,セレッソ大阪,2021,c-os
34,36,1120,川崎Ｆ,,H,ヨドコウ,,,セレッソ大阪,2021,c-os
35,37,1127,名古屋,,H,ヨドコウ,,,セレッソ大阪,2021,c-os
36,38,1204,清水,,A,アイスタ,,,セレッソ大阪,2021,c-os
0,1,0227,Ｇ大阪,1-0,H,ノエスタ,晴,三浦　淳寛,ヴィッセル神戸,2021,kobe
1,2,0306,徳島,1-1,A,鳴門大塚,晴,三浦　淳寛,ヴィッセル神戸,2021,kobe
2,3,0310,FC東京,3-2,A,味スタ,晴,三浦　淳寛,ヴィッセル神戸,2021,kobe
3,4,0313,名古屋,0-1,H,ノエスタ,屋内,三浦　淳寛,ヴィッセル神戸,2021,kobe
4,5,0317,川崎Ｆ,1-1,H,ノエスタ,屋内,三浦　淳寛,ヴィッセル神戸,2021,kobe
5,6,0320,札幌,4-3,A,札幌ド,屋内,三浦　淳寛,ヴィッセル神戸,2021,kobe
6,7,0403,仙台,2-0,A,ユアスタ,晴,三浦　淳寛,ヴィッセル神戸,2021,kobe
7,8,0407,大分,1-0,H,ノエスタ,屋内,三浦　淳寛,ヴィッセル神戸,2021,kobe
8,9,0411,清水,1-1,H,ノエスタ,屋内,三浦　淳寛,ヴィッセル神戸,2021,kobe
9,10,0417,湘南,0-0,A,レモンＳ,雨,三浦　淳寛,ヴィッセル神戸,2021,kobe
10,11,0424,鹿島,1-1,A,カシマ,晴,三浦　淳寛,ヴィッセル神戸,2021,kobe
11,12,0501,広島,,H,ノエスタ,,,ヴィッセル神戸,2021,kobe
12,13,0509,横浜FM,,A,日産ス,,,ヴィッセル神戸,2021,kobe
13,14,0515,Ｃ大阪,,H,ノエスタ,,,ヴィッセル神戸,2021,kobe
14,15,0522,浦和,,A,埼玉,,,ヴィッセル神戸,2021,kobe
15,16,0526,柏,,A,三協Ｆ柏,,,ヴィッセル神戸,2021,kobe
16,17,0530,鳥栖,,H,ノエスタ,,,ヴィッセル神戸,2021,kobe
17,18,0619,福岡,,A,ベススタ,,,ヴィッセル神戸,2021,kobe
18,19,0623,横浜FC,,H,ノエスタ,,,ヴィッセル神戸,2021,kobe
19,21,0703,湘南,,H,ノエスタ,,,ヴィッセル神戸,2021,kobe
20,20,0717,Ｃ大阪,,A,ヨドコウ,,,ヴィッセル神戸,2021,kobe
21,22,0721,Ｇ大阪,,A,パナスタ,,,ヴィッセル神戸,2021,kobe
22,23,0809,柏,,H,ノエスタ,,,ヴィッセル神戸,2021,kobe
23,24,0814,広島,,A,Ｅスタ,,,ヴィッセル神戸,2021,kobe
24,25,0821,鹿島,,H,ノエスタ,,,ヴィッセル神戸,2021,kobe
25,26,0825,大分,,A,昭和電ド,,,ヴィッセル神戸,2021,kobe
26,27,0828,FC東京,,H,ノエスタ,,,ヴィッセル神戸,2021,kobe
27,28,0911,川崎Ｆ,,A,等々力,,,ヴィッセル神戸,2021,kobe
28,29,0918,札幌,,H,ノエスタ,,,ヴィッセル神戸,2021,kobe
29,30,0924,清水,,A,アイスタ,,,ヴィッセル神戸,2021,kobe
30,31,1002,浦和,,H,ノエスタ,,,ヴィッセル神戸,2021,kobe
31,32,1016,福岡,,H,ノエスタ,,,ヴィッセル神戸,2021,kobe
32,33,1023,名古屋,,A,豊田ス,,,ヴィッセル神戸,2021,kobe
33,34,1103,仙台,,H,ノエスタ,,,ヴィッセル神戸,2021,kobe
34,35,1106,徳島,,H,ノエスタ,,,ヴィッセル神戸,2021,kobe
35,36,1120,横浜FC,,A,ニッパツ,,,ヴィッセル神戸,2021,kobe
36,37,1127,横浜FM,,H,ノエスタ,,,ヴィッセル神戸,2021,kobe
37,38,1204,鳥栖,,A,駅スタ,,,ヴィッセル神戸,2021,kobe
0,1,0227,仙台,1-1,H,Ｅスタ,晴,城福　浩,サンフレッチェ広島,2021,hiro
1,2,0307,横浜FM,3-3,A,日産ス,曇,城福　浩,サンフレッチェ広島,2021,hiro
2,3,0310,札幌,2-1,H,Ｅスタ,晴,城福　浩,サンフレッチェ広島,2021,hiro
3,4,0313,鹿島,1-1,A,カシマ,雨のち曇,城福　浩,サンフレッチェ広島,2021,hiro
4,5,0317,清水,1-0,H,Ｅスタ,晴,城福　浩,サンフレッチェ広島,2021,hiro
5,6,0321,大分,3-1,A,昭和電ド,屋内,城福　浩,サンフレッチェ広島,2021,hiro
6,7,0403,Ｇ大阪,0-0,H,Ｅスタ,曇,城福　浩,サンフレッチェ広島,2021,hiro
7,8,0407,横浜FC,3-0,A,ニッパツ,晴,城福　浩,サンフレッチェ広島,2021,hiro
8,9,0410,湘南,0-1,H,Ｅスタ,晴,城福　浩,サンフレッチェ広島,2021,hiro
9,19,0414,名古屋,0-1,A,豊田ス,曇,城福　浩,サンフレッチェ広島,2021,hiro
10,10,0418,川崎Ｆ,1-1,A,等々力,晴,城福　浩,サンフレッチェ広島,2021,hiro
11,11,0424,福岡,1-2,H,Ｅスタ,晴,城福　浩,サンフレッチェ広島,2021,hiro
12,12,0501,神戸,,A,ノエスタ,,,サンフレッチェ広島,2021,hiro
13,13,0508,鳥栖,,A,駅スタ,,,サンフレッチェ広島,2021,hiro
14,20,0512,Ｇ大阪,,A,パナスタ,,,サンフレッチェ広島,2021,hiro
15,14,0515,徳島,,H,Ｅスタ,,,サンフレッチェ広島,2021,hiro
16,15,0523,Ｃ大阪,,A,ヤンマー,,,サンフレッチェ広島,2021,hiro
17,16,0526,浦和,,H,Ｅスタ,,,サンフレッチェ広島,2021,hiro
18,17,0530,FC東京,,A,味スタ,,,サンフレッチェ広島,2021,hiro
19,18,0619,柏,,H,Ｅスタ,,,サンフレッチェ広島,2021,hiro
20,21,0703,鳥栖,,H,Ｅスタ,,,サンフレッチェ広島,2021,hiro
21,22,0711,横浜FC,,H,Ｅスタ,,,サンフレッチェ広島,2021,hiro
22,23,0809,福岡,,A,ベススタ,,,サンフレッチェ広島,2021,hiro
23,24,0814,神戸,,H,Ｅスタ,,,サンフレッチェ広島,2021,hiro
24,25,0821,川崎Ｆ,,H,Ｅスタ,,,サンフレッチェ広島,2021,hiro
25,26,0825,浦和,,A,浦和駒場,,,サンフレッチェ広島,2021,hiro
26,27,0828,大分,,H,Ｅスタ,,,サンフレッチェ広島,2021,hiro
27,28,0911,横浜FM,,H,Ｅスタ,,,サンフレッチェ広島,2021,hiro
28,29,0918,柏,,A,三協Ｆ柏,,,サンフレッチェ広島,2021,hiro
29,30,0925,札幌,,A,札幌ド,,,サンフレッチェ広島,2021,hiro
30,31,1002,名古屋,,H,Ｅスタ,,,サンフレッチェ広島,2021,hiro
31,32,1016,Ｃ大阪,,H,Ｅスタ,,,サンフレッチェ広島,2021,hiro
32,33,1023,仙台,,A,ユアスタ,,,サンフレッチェ広島,2021,hiro
33,34,1103,鹿島,,H,Ｅスタ,,,サンフレッチェ広島,2021,hiro
34,35,1106,湘南,,A,レモンＳ,,,サンフレッチェ広島,2021,hiro
35,36,1120,清水,,A,アイスタ,,,サンフレッチェ広島,2021,hiro
36,37,1127,FC東京,,H,Ｅスタ,,,サンフレッチェ広島,2021,hiro
37,38,1204,徳島,,A,鳴門大塚,,,サンフレッチェ広島,2021,hiro
0,1,0227,大分,1-1,A,昭和電ド,曇,甲本　偉嗣,徳島ヴォルティス,2021,toku
1,2,0306,神戸,1-1,H,鳴門大塚,晴,甲本　偉嗣,徳島ヴォルティス,2021,toku
2,3,0310,川崎Ｆ,0-2,A,等々力,晴,甲本　偉嗣,徳島ヴォルティス,2021,toku
3,4,0313,福岡,1-2,H,鳴門大塚,晴,甲本　偉嗣,徳島ヴォルティス,2021,toku
4,5,0317,横浜FM,0-1,A,ニッパツ,晴,甲本　偉嗣,徳島ヴォルティス,2021,toku
5,6,0321,横浜FC,2-1,H,鳴門大塚,曇のち雨,甲本　偉嗣,徳島ヴォルティス,2021,toku
6,7,0404,清水,3-0,A,アイスタ,曇のち雨,甲本　偉嗣,徳島ヴォルティス,2021,toku
7,8,0407,仙台,1-0,H,鳴門大塚,晴,甲本　偉嗣,徳島ヴォルティス,2021,toku
8,9,0411,浦和,0-1,A,埼玉,晴,甲本　偉嗣,徳島ヴォルティス,2021,toku
9,18,0414,Ｃ大阪,2-1,A,ヤンマー,曇,甲本　偉嗣,徳島ヴォルティス,2021,toku
10,10,0417,鹿島,0-1,H,鳴門大塚,雨,ダニエル　ポヤトス,徳島ヴォルティス,2021,toku
11,11,0424,柏,1-5,A,三協Ｆ柏,晴,ダニエル　ポヤトス,徳島ヴォルティス,2021,toku
12,12,0501,鳥栖,,A,駅スタ,,,徳島ヴォルティス,2021,toku
13,13,0509,札幌,,H,鳴門大塚,,,徳島ヴォルティス,2021,toku
14,14,0515,広島,,A,Ｅスタ,,,徳島ヴォルティス,2021,toku
15,15,0522,名古屋,,H,鳴門大塚,,,徳島ヴォルティス,2021,toku
16,16,0527,Ｇ大阪,,A,パナスタ,,,徳島ヴォルティス,2021,toku
17,17,0530,湘南,,H,鳴門大塚,,,徳島ヴォルティス,2021,toku
18,19,0623,FC東京,,H,鳴門大塚,,,徳島ヴォルティス,2021,toku
19,20,0627,横浜FM,,H,鳴門大塚,,,徳島ヴォルティス,2021,toku
