,年月日,節,スタジアム,H_勝点,H_試合,H_勝,H_分,H_敗,H_得点,H_失点,H_得失点差,H_rest_days,A_勝点,A_試合,A_勝,A_分,A_敗,A_得点,A_失点,A_得失点差,A_rest_days,H_監督,A_監督,y_H_goal,y_A_goal,y_goal_deff,y_even_flg,y_H_result,J1_flg,J2_flg,J3_flg,H_DF,H_MF,H_FW,A_DF,A_MF,A_FW,H_順位,A_順位,H_Team,A_Team,train_test
4775,20140302.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,170.0,149.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,6.0,1.0,4.0,4.0,2.0,0.0,0.0,40.0,24.0,train
4776,20140302.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,121.0,78.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,0.0,0.0,7.0,25.0,train
4777,20140301.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,7.0,119.0,1.0,2.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,0.0,0.0,1.0,32.0,train
4778,20140301.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,16.0,28.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,0.0,0.0,4.0,5.0,train
4779,20140301.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,161.0,27.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,3.0,6.0,1.0,0.0,0.0,12.0,3.0,train
4780,20140301.0,1.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,151.0,1.0,2.0,3.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,0.0,0.0,11.0,10.0,train
4781,20140301.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,68.0,17.0,0.0,4.0,-4.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,4.0,2.0,0.0,0.0,30.0,2.0,train
4782,20140301.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,90.0,90.0,5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,0.0,0.0,18.0,16.0,train
4783,20140301.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,33.0,124.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,3.0,6.0,1.0,0.0,0.0,13.0,15.0,train
4784,20131207.0,34.0,48.0,58.0,33.0,17.0,7.0,9.0,64.0,51.0,13.0,7.0,56.0,33.0,15.0,11.0,7.0,48.0,30.0,18.0,7.0,24.0,38.0,2.0,5.0,-3.0,0.0,2.0,1.0,0.0,0.0,3.0,6.0,1.0,4.0,4.0,2.0,4.0,6.0,3.0,13.0,train
4785,20131207.0,34.0,29.0,20.0,33.0,3.0,11.0,19.0,37.0,55.0,-18.0,7.0,14.0,33.0,2.0,8.0,23.0,30.0,64.0,-34.0,7.0,165.0,142.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,17.0,18.0,34.0,19.0,train
4786,20131207.0,34.0,8.0,50.0,33.0,15.0,5.0,13.0,47.0,55.0,-8.0,7.0,45.0,33.0,12.0,9.0,12.0,54.0,58.0,-4.0,7.0,0.0,18.0,1.0,2.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,3.0,4.0,4.0,2.0,9.0,12.0,10.0,4.0,train
4787,20131207.0,34.0,11.0,59.0,33.0,18.0,5.0,10.0,60.0,50.0,10.0,7.0,60.0,33.0,18.0,6.0,9.0,49.0,29.0,20.0,7.0,15.0,124.0,0.0,2.0,-2.0,0.0,2.0,1.0,0.0,0.0,4.0,5.0,1.0,3.0,6.0,1.0,3.0,2.0,2.0,15.0,train
4788,20131207.0,34.0,37.0,36.0,33.0,8.0,12.0,13.0,30.0,41.0,-11.0,7.0,45.0,33.0,13.0,6.0,14.0,54.0,63.0,-9.0,7.0,68.0,92.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,4.0,2.0,15.0,13.0,30.0,18.0,train
4789,20131207.0,34.0,101.0,25.0,33.0,6.0,7.0,20.0,34.0,61.0,-27.0,7.0,42.0,33.0,13.0,3.0,17.0,44.0,48.0,-4.0,7.0,100.0,87.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,4.0,2.0,16.0,14.0,9.0,25.0,train
4790,20131207.0,34.0,60.0,52.0,33.0,16.0,4.0,13.0,46.0,42.0,4.0,7.0,47.0,33.0,13.0,8.0,12.0,47.0,46.0,1.0,7.0,113.0,13.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,7.0,10.0,32.0,11.0,train
4791,20131207.0,34.0,45.0,51.0,33.0,15.0,6.0,12.0,59.0,47.0,12.0,7.0,45.0,33.0,11.0,12.0,10.0,41.0,36.0,5.0,7.0,33.0,101.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,8.0,11.0,5.0,1.0,train
4792,20131207.0,34.0,81.0,57.0,33.0,17.0,6.0,10.0,64.0,51.0,13.0,7.0,62.0,33.0,18.0,8.0,7.0,49.0,30.0,19.0,7.0,169.0,126.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,4.0,5.0,1.0,5.0,1.0,6.0,7.0,train
4793,20131130.0,33.0,105.0,39.0,32.0,12.0,3.0,17.0,41.0,48.0,-7.0,7.0,20.0,32.0,3.0,11.0,18.0,37.0,52.0,-15.0,7.0,85.0,170.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,14.0,17.0,25.0,34.0,train
4794,20131130.0,33.0,86.0,46.0,32.0,13.0,7.0,12.0,47.0,46.0,1.0,7.0,35.0,32.0,8.0,11.0,13.0,30.0,41.0,-11.0,7.0,11.0,71.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,10.0,15.0,11.0,30.0,train
4795,20131130.0,33.0,51.0,14.0,32.0,2.0,8.0,22.0,30.0,63.0,-33.0,7.0,54.0,32.0,16.0,6.0,10.0,63.0,51.0,12.0,7.0,136.0,174.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,18.0,6.0,19.0,6.0,train
4796,20131130.0,33.0,62.0,42.0,32.0,11.0,9.0,12.0,50.0,57.0,-7.0,7.0,51.0,32.0,15.0,6.0,11.0,58.0,43.0,15.0,7.0,16.0,36.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,12.0,7.0,4.0,5.0,train
4797,20131130.0,33.0,26.0,42.0,32.0,12.0,6.0,14.0,50.0,62.0,-12.0,7.0,58.0,32.0,17.0,7.0,8.0,63.0,47.0,16.0,7.0,90.0,27.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,3.0,6.0,1.0,13.0,2.0,18.0,3.0,train
4798,20131130.0,33.0,88.0,56.0,32.0,15.0,11.0,6.0,47.0,28.0,19.0,7.0,56.0,32.0,17.0,5.0,10.0,58.0,49.0,9.0,7.0,35.0,17.0,1.0,2.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,4.0,5.0,13.0,2.0,train
4799,20131130.0,33.0,31.0,45.0,32.0,11.0,12.0,9.0,40.0,34.0,6.0,7.0,47.0,32.0,14.0,5.0,13.0,45.0,54.0,-9.0,7.0,98.0,1.0,1.0,2.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,11.0,9.0,1.0,10.0,train
4800,20131130.0,33.0,103.0,57.0,32.0,17.0,6.0,9.0,48.0,29.0,19.0,7.0,25.0,32.0,6.0,7.0,19.0,34.0,60.0,-26.0,7.0,119.0,104.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,6.0,1.0,3.0,4.0,3.0,3.0,16.0,15.0,9.0,train
4801,20131130.0,33.0,56.0,62.0,32.0,18.0,8.0,6.0,49.0,28.0,21.0,7.0,49.0,32.0,15.0,4.0,13.0,44.0,42.0,2.0,7.0,121.0,119.0,0.0,2.0,-2.0,0.0,2.0,1.0,0.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,1.0,8.0,7.0,32.0,train
4802,20131124.0,42.0,21.0,80.0,41.0,24.0,8.0,9.0,75.0,41.0,34.0,7.0,43.0,41.0,10.0,13.0,18.0,40.0,67.0,-27.0,7.0,81.0,131.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,19.0,14.0,54.0,train
4803,20131124.0,42.0,61.0,63.0,41.0,18.0,9.0,14.0,53.0,54.0,-1.0,7.0,47.0,41.0,12.0,11.0,18.0,43.0,51.0,-8.0,7.0,56.0,144.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,5.0,4.0,1.0,8.0,17.0,31.0,38.0,train
4804,20131124.0,42.0,90.0,66.0,41.0,19.0,9.0,13.0,48.0,39.0,9.0,7.0,64.0,41.0,19.0,7.0,15.0,55.0,51.0,4.0,7.0,170.0,90.0,0.0,1.0,-1.0,0.0,2.0,0.0,1.0,0.0,3.0,6.0,1.0,3.0,4.0,3.0,4.0,6.0,40.0,16.0,train
4805,20131124.0,42.0,64.0,39.0,41.0,9.0,12.0,20.0,42.0,60.0,-18.0,7.0,86.0,41.0,25.0,11.0,5.0,98.0,45.0,53.0,7.0,143.0,167.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,4.0,4.0,2.0,20.0,1.0,24.0,12.0,train
4806,20131124.0,42.0,85.0,70.0,41.0,20.0,10.0,11.0,67.0,44.0,23.0,7.0,60.0,41.0,16.0,12.0,13.0,59.0,54.0,5.0,7.0,72.0,113.0,1.0,2.0,-1.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,9.0,35.0,23.0,train
4807,20131124.0,42.0,32.0,53.0,41.0,14.0,11.0,16.0,45.0,54.0,-9.0,7.0,56.0,41.0,13.0,17.0,11.0,52.0,46.0,6.0,7.0,27.0,100.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,4.0,3.0,15.0,11.0,17.0,36.0,train
4808,20131124.0,42.0,106.0,58.0,41.0,16.0,10.0,15.0,74.0,61.0,13.0,7.0,55.0,41.0,14.0,13.0,14.0,52.0,58.0,-6.0,7.0,79.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,10.0,14.0,21.0,27.0,train
4809,20131124.0,42.0,19.0,55.0,41.0,14.0,13.0,14.0,45.0,45.0,0.0,7.0,55.0,41.0,14.0,13.0,14.0,49.0,54.0,-5.0,7.0,91.0,117.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,12.0,13.0,8.0,22.0,train
4810,20131124.0,42.0,58.0,63.0,41.0,20.0,3.0,18.0,60.0,49.0,11.0,7.0,48.0,41.0,13.0,9.0,19.0,50.0,60.0,-10.0,7.0,152.0,118.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,7.0,16.0,0.0,39.0,train
4811,20131124.0,42.0,53.0,44.0,41.0,11.0,11.0,19.0,44.0,57.0,-13.0,7.0,34.0,41.0,8.0,10.0,23.0,35.0,79.0,-44.0,7.0,82.0,159.0,1.0,2.0,-1.0,0.0,2.0,0.0,1.0,0.0,3.0,6.0,1.0,4.0,4.0,2.0,18.0,21.0,47.0,50.0,train
4812,20131124.0,42.0,6.0,30.0,41.0,5.0,15.0,21.0,36.0,72.0,-36.0,7.0,65.0,41.0,18.0,11.0,12.0,66.0,47.0,19.0,7.0,50.0,164.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,4.0,5.0,1.0,22.0,5.0,51.0,26.0,train
4813,20131123.0,32.0,37.0,34.0,31.0,8.0,10.0,13.0,30.0,41.0,-11.0,13.0,13.0,31.0,2.0,7.0,22.0,30.0,63.0,-33.0,13.0,68.0,142.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,3.0,4.0,3.0,15.0,18.0,30.0,19.0,train
4814,20131123.0,32.0,86.0,43.0,31.0,12.0,7.0,12.0,44.0,44.0,0.0,13.0,42.0,31.0,11.0,9.0,11.0,48.0,54.0,-6.0,13.0,11.0,18.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,11.0,12.0,11.0,4.0,train
4815,20131123.0,32.0,11.0,56.0,31.0,17.0,5.0,9.0,57.0,47.0,10.0,13.0,39.0,31.0,11.0,6.0,14.0,48.0,61.0,-13.0,13.0,15.0,92.0,1.0,2.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,14.0,2.0,18.0,train
4816,20131123.0,32.0,8.0,44.0,31.0,13.0,5.0,13.0,44.0,54.0,-10.0,13.0,39.0,31.0,12.0,3.0,16.0,41.0,47.0,-6.0,13.0,0.0,87.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,4.0,4.0,2.0,10.0,13.0,10.0,25.0,train
4817,20131123.0,32.0,48.0,58.0,31.0,17.0,7.0,7.0,62.0,44.0,18.0,13.0,51.0,31.0,15.0,6.0,10.0,60.0,50.0,10.0,13.0,24.0,174.0,1.0,3.0,-2.0,0.0,2.0,1.0,0.0,0.0,3.0,6.0,1.0,4.0,3.0,3.0,2.0,6.0,3.0,6.0,train
4818,20131123.0,32.0,29.0,20.0,31.0,3.0,11.0,17.0,37.0,51.0,-14.0,13.0,59.0,31.0,17.0,8.0,6.0,48.0,28.0,20.0,13.0,165.0,126.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,17.0,1.0,34.0,7.0,train
4819,20131123.0,32.0,87.0,53.0,31.0,14.0,11.0,6.0,46.0,28.0,18.0,13.0,57.0,31.0,17.0,6.0,8.0,48.0,28.0,20.0,13.0,35.0,124.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,3.0,6.0,1.0,5.0,3.0,13.0,15.0,train
4820,20131123.0,32.0,60.0,46.0,31.0,14.0,4.0,13.0,43.0,42.0,1.0,13.0,45.0,31.0,11.0,12.0,8.0,40.0,33.0,7.0,13.0,113.0,101.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,8.0,9.0,32.0,1.0,train
4821,20131123.0,32.0,45.0,48.0,31.0,14.0,6.0,11.0,56.0,42.0,14.0,13.0,25.0,31.0,6.0,7.0,18.0,33.0,58.0,-25.0,13.0,33.0,104.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,1.0,3.0,4.0,3.0,7.0,16.0,5.0,9.0,train
4822,20131117.0,41.0,33.0,83.0,40.0,24.0,11.0,5.0,95.0,43.0,52.0,7.0,58.0,40.0,16.0,10.0,14.0,72.0,58.0,14.0,7.0,161.0,81.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,1.0,10.0,12.0,21.0,train
4823,20131117.0,41.0,25.0,64.0,40.0,18.0,10.0,12.0,65.0,46.0,19.0,7.0,59.0,40.0,16.0,11.0,13.0,58.0,53.0,5.0,7.0,157.0,113.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,5.0,9.0,26.0,23.0,train
4824,20131117.0,41.0,20.0,46.0,40.0,12.0,10.0,18.0,41.0,49.0,-8.0,7.0,52.0,40.0,14.0,10.0,16.0,43.0,52.0,-9.0,7.0,138.0,30.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,3.0,5.0,2.0,16.0,15.0,38.0,17.0,train
4825,20131117.0,41.0,104.0,52.0,40.0,13.0,13.0,14.0,47.0,53.0,-6.0,7.0,70.0,40.0,20.0,10.0,10.0,66.0,42.0,24.0,7.0,111.0,75.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,3.0,3.0,14.0,3.0,22.0,35.0,train
4826,20131117.0,41.0,3.0,43.0,40.0,10.0,13.0,17.0,40.0,66.0,-26.0,7.0,52.0,40.0,13.0,13.0,14.0,44.0,45.0,-1.0,7.0,125.0,93.0,0.0,1.0,-1.0,0.0,2.0,0.0,1.0,0.0,3.0,4.0,3.0,4.0,4.0,2.0,18.0,13.0,54.0,8.0,train
4827,20131117.0,41.0,90.0,66.0,40.0,19.0,9.0,12.0,48.0,38.0,10.0,7.0,60.0,40.0,17.0,9.0,14.0,52.0,54.0,-2.0,7.0,170.0,59.0,0.0,1.0,-1.0,0.0,2.0,0.0,1.0,0.0,3.0,6.0,1.0,4.0,4.0,2.0,4.0,8.0,40.0,31.0,train
4828,20131117.0,41.0,64.0,38.0,40.0,9.0,11.0,20.0,40.0,58.0,-18.0,7.0,79.0,40.0,24.0,7.0,9.0,73.0,39.0,34.0,7.0,143.0,83.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,4.0,4.0,2.0,20.0,2.0,24.0,14.0,train
4829,20131117.0,41.0,12.0,56.0,40.0,13.0,17.0,10.0,51.0,43.0,8.0,7.0,41.0,40.0,10.0,11.0,19.0,41.0,56.0,-15.0,7.0,97.0,84.0,1.0,3.0,-2.0,0.0,2.0,0.0,1.0,0.0,3.0,4.0,3.0,3.0,6.0,1.0,11.0,19.0,36.0,47.0,train
4830,20131117.0,41.0,45.0,54.0,40.0,14.0,12.0,14.0,51.0,57.0,-6.0,7.0,63.0,40.0,19.0,6.0,15.0,54.0,50.0,4.0,7.0,38.0,90.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,12.0,6.0,27.0,16.0,train
4831,20131117.0,41.0,91.0,34.0,40.0,8.0,10.0,22.0,35.0,76.0,-41.0,7.0,60.0,40.0,19.0,3.0,18.0,57.0,49.0,8.0,7.0,153.0,158.0,0.0,3.0,-3.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,21.0,7.0,50.0,0.0,train
4832,20131117.0,41.0,57.0,45.0,40.0,12.0,9.0,19.0,48.0,59.0,-11.0,7.0,30.0,40.0,5.0,15.0,20.0,35.0,70.0,-35.0,7.0,112.0,54.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,17.0,22.0,39.0,51.0,train
4833,20131110.0,40.0,6.0,29.0,39.0,5.0,14.0,20.0,34.0,69.0,-35.0,7.0,37.0,39.0,9.0,10.0,20.0,39.0,57.0,-18.0,7.0,50.0,149.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,22.0,20.0,51.0,24.0,train
4834,20131110.0,31.0,81.0,48.0,30.0,14.0,6.0,10.0,58.0,50.0,8.0,14.0,44.0,30.0,13.0,5.0,12.0,44.0,52.0,-8.0,14.0,169.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,3.0,3.0,7.0,9.0,6.0,10.0,train
4835,20131110.0,31.0,52.0,44.0,30.0,11.0,11.0,8.0,37.0,30.0,7.0,15.0,57.0,30.0,17.0,6.0,7.0,59.0,41.0,18.0,8.0,98.0,27.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,3.0,6.0,1.0,8.0,2.0,1.0,3.0,train
4836,20131110.0,31.0,51.0,13.0,30.0,2.0,7.0,21.0,29.0,60.0,-31.0,14.0,43.0,30.0,13.0,4.0,13.0,40.0,41.0,-1.0,14.0,136.0,119.0,1.0,3.0,-2.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,4.0,2.0,18.0,10.0,19.0,32.0,train
4837,20131110.0,31.0,62.0,41.0,30.0,11.0,8.0,11.0,47.0,53.0,-6.0,8.0,56.0,30.0,17.0,5.0,8.0,47.0,27.0,20.0,15.0,16.0,124.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,3.0,6.0,1.0,11.0,3.0,4.0,15.0,train
4838,20131110.0,40.0,61.0,60.0,39.0,17.0,9.0,13.0,50.0,51.0,-1.0,7.0,55.0,39.0,15.0,10.0,14.0,69.0,56.0,13.0,7.0,56.0,81.0,2.0,3.0,-1.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,7.0,11.0,31.0,21.0,train
4839,20131110.0,40.0,3.0,42.0,39.0,10.0,12.0,17.0,39.0,65.0,-26.0,7.0,51.0,39.0,14.0,9.0,16.0,42.0,51.0,-9.0,7.0,125.0,30.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,3.0,5.0,2.0,18.0,13.0,54.0,17.0,train
4840,20131110.0,40.0,91.0,33.0,39.0,8.0,9.0,22.0,34.0,75.0,-41.0,7.0,45.0,39.0,12.0,9.0,18.0,40.0,48.0,-8.0,7.0,153.0,144.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,3.0,3.0,21.0,16.0,50.0,38.0,train
4841,20131110.0,31.0,45.0,48.0,30.0,14.0,6.0,10.0,55.0,40.0,15.0,14.0,50.0,30.0,13.0,11.0,6.0,44.0,27.0,17.0,14.0,33.0,38.0,1.0,2.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,6.0,5.0,5.0,13.0,train
4842,20131110.0,40.0,63.0,56.0,39.0,15.0,11.0,13.0,55.0,51.0,4.0,7.0,45.0,39.0,12.0,9.0,18.0,46.0,56.0,-10.0,7.0,107.0,118.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,10.0,17.0,23.0,39.0,train
4843,20131110.0,40.0,53.0,41.0,39.0,10.0,11.0,18.0,41.0,55.0,-14.0,7.0,49.0,39.0,12.0,13.0,14.0,43.0,45.0,-2.0,7.0,82.0,93.0,0.0,1.0,-1.0,0.0,2.0,0.0,1.0,0.0,3.0,6.0,1.0,4.0,4.0,2.0,19.0,14.0,47.0,8.0,train
4844,20131110.0,40.0,85.0,70.0,39.0,20.0,10.0,9.0,66.0,40.0,26.0,7.0,80.0,39.0,23.0,11.0,5.0,93.0,43.0,50.0,7.0,72.0,167.0,0.0,2.0,-2.0,0.0,2.0,0.0,1.0,0.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,1.0,35.0,12.0,train
4845,20131110.0,40.0,58.0,57.0,39.0,18.0,3.0,18.0,56.0,49.0,7.0,7.0,79.0,39.0,24.0,7.0,8.0,73.0,38.0,35.0,7.0,152.0,83.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,1.0,4.0,3.0,3.0,8.0,2.0,0.0,14.0,train
4846,20131110.0,40.0,104.0,49.0,39.0,12.0,13.0,14.0,46.0,53.0,-7.0,7.0,54.0,39.0,14.0,12.0,13.0,51.0,56.0,-5.0,7.0,111.0,41.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,5.0,2.0,15.0,12.0,22.0,27.0,train
4847,20131110.0,31.0,56.0,59.0,30.0,17.0,8.0,5.0,47.0,26.0,21.0,14.0,40.0,30.0,11.0,7.0,12.0,42.0,43.0,-1.0,14.0,121.0,13.0,1.0,2.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,1.0,12.0,7.0,11.0,train
4848,20131110.0,31.0,105.0,39.0,30.0,12.0,3.0,15.0,40.0,45.0,-5.0,14.0,31.0,30.0,7.0,10.0,13.0,28.0,40.0,-12.0,14.0,85.0,71.0,1.0,2.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,13.0,15.0,25.0,30.0,train
4849,20131110.0,31.0,26.0,36.0,30.0,10.0,6.0,14.0,47.0,61.0,-14.0,14.0,20.0,30.0,3.0,11.0,16.0,37.0,50.0,-13.0,14.0,90.0,170.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,14.0,17.0,18.0,34.0,train
4850,20131110.0,31.0,101.0,25.0,30.0,6.0,7.0,17.0,32.0,56.0,-24.0,14.0,53.0,30.0,16.0,5.0,9.0,55.0,46.0,9.0,14.0,100.0,17.0,1.0,2.0,-1.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,5.0,1.0,16.0,4.0,9.0,2.0,train
4851,20131110.0,40.0,25.0,64.0,39.0,18.0,10.0,11.0,65.0,44.0,21.0,7.0,63.0,39.0,18.0,9.0,12.0,46.0,38.0,8.0,7.0,157.0,175.0,0.0,2.0,-2.0,0.0,2.0,0.0,1.0,0.0,4.0,5.0,1.0,3.0,6.0,1.0,4.0,5.0,26.0,40.0,train
4852,20131110.0,40.0,98.0,60.0,39.0,18.0,6.0,15.0,52.0,50.0,2.0,7.0,56.0,39.0,13.0,17.0,9.0,51.0,41.0,10.0,7.0,88.0,100.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,3.0,4.0,3.0,6.0,9.0,16.0,36.0,train
4853,20131103.0,39.0,32.0,48.0,38.0,13.0,9.0,16.0,41.0,51.0,-10.0,7.0,60.0,38.0,18.0,6.0,14.0,52.0,49.0,3.0,7.0,27.0,90.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,4.0,3.0,15.0,6.0,17.0,16.0,train
