ポジション,選手,監督,日付,気温,湿度,主審,試合情報,チーム名
MF,中野　嘉大,渡邉　晋,2017/08/05,26.0,90%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第２０節第１日",ベガルタ仙台
FW,西村　拓真,渡邉　晋,2017/08/05,26.0,90%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第２０節第１日",ベガルタ仙台
MF,柏　好文,ヤン　ヨンソン,2017/08/05,26.8,79%,廣瀬　格,"２０１７明治安田生命Ｊ１リーグ
								 第２０節第１日",サンフレッチェ広島
FW,パトリック,ヤン　ヨンソン,2017/08/05,26.8,79%,廣瀬　格,"２０１７明治安田生命Ｊ１リーグ
								 第２０節第１日",サンフレッチェ広島
FW,石原　直樹,渡邉　晋,2017/08/05,26.0,90%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第２０節第１日",ベガルタ仙台
GK,中林　洋次,ヤン　ヨンソン,2017/08/05,26.8,79%,廣瀬　格,"２０１７明治安田生命Ｊ１リーグ
								 第２０節第１日",サンフレッチェ広島
DF,丹羽　大輝,ヤン　ヨンソン,2017/08/05,26.8,79%,廣瀬　格,"２０１７明治安田生命Ｊ１リーグ
								 第２０節第１日",サンフレッチェ広島
DF,千葉　和彦,ヤン　ヨンソン,2017/08/05,26.8,79%,廣瀬　格,"２０１７明治安田生命Ｊ１リーグ
								 第２０節第１日",サンフレッチェ広島
DF,水本　裕貴,ヤン　ヨンソン,2017/08/05,26.8,79%,廣瀬　格,"２０１７明治安田生命Ｊ１リーグ
								 第２０節第１日",サンフレッチェ広島
DF,高橋　壮也,ヤン　ヨンソン,2017/08/05,26.8,79%,廣瀬　格,"２０１７明治安田生命Ｊ１リーグ
								 第２０節第１日",サンフレッチェ広島
MF,青山　敏弘,ヤン　ヨンソン,2017/08/05,26.8,79%,廣瀬　格,"２０１７明治安田生命Ｊ１リーグ
								 第２０節第１日",サンフレッチェ広島
MF,野上　結貴,ヤン　ヨンソン,2017/08/05,26.8,79%,廣瀬　格,"２０１７明治安田生命Ｊ１リーグ
								 第２０節第１日",サンフレッチェ広島
MF,アンデルソン　ロペス,ヤン　ヨンソン,2017/08/05,26.8,79%,廣瀬　格,"２０１７明治安田生命Ｊ１リーグ
								 第２０節第１日",サンフレッチェ広島
MF,柴﨑　晃誠,ヤン　ヨンソン,2017/08/05,26.8,79%,廣瀬　格,"２０１７明治安田生命Ｊ１リーグ
								 第２０節第１日",サンフレッチェ広島
FW,南　秀仁,石丸　清隆,2020/10/14,19.0,81%,柿沼　亨,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",モンテディオ山形
GK,マテウス,永井　秀樹,2020/10/14,21.3,46%,西山　貴生,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",東京ヴェルディ
DF,高橋　祥平,永井　秀樹,2020/10/14,21.3,46%,西山　貴生,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",東京ヴェルディ
DF,山本　理仁,永井　秀樹,2020/10/14,21.3,46%,西山　貴生,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",東京ヴェルディ
DF,平　智広,永井　秀樹,2020/10/14,21.3,46%,西山　貴生,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",東京ヴェルディ
MF,クレビーニョ,永井　秀樹,2020/10/14,21.3,46%,西山　貴生,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",東京ヴェルディ
MF,澤井　直人,永井　秀樹,2020/10/14,21.3,46%,西山　貴生,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",東京ヴェルディ
MF,井上　潮音,永井　秀樹,2020/10/14,21.3,46%,西山　貴生,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",東京ヴェルディ
MF,森田　晃樹,永井　秀樹,2020/10/14,21.3,46%,西山　貴生,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",東京ヴェルディ
MF,福村　貴幸,永井　秀樹,2020/10/14,21.3,46%,西山　貴生,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",東京ヴェルディ
FW,小池　純輝,永井　秀樹,2020/10/14,21.3,46%,西山　貴生,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",東京ヴェルディ
FW,新井　瑞希,永井　秀樹,2020/10/14,21.3,46%,西山　貴生,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",東京ヴェルディ
GK,若原　智哉,實好　礼忠,2020/10/14,20.3,60%,榎本　一慶,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",京都サンガF.C.
DF,飯田　貴敬,實好　礼忠,2020/10/14,20.3,60%,榎本　一慶,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",京都サンガF.C.
DF,黒木　恭平,實好　礼忠,2020/10/14,20.3,60%,榎本　一慶,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",京都サンガF.C.
DF,安藤　淳,實好　礼忠,2020/10/14,20.3,60%,榎本　一慶,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",京都サンガF.C.
DF,ヨルディ　バイス,實好　礼忠,2020/10/14,20.3,60%,榎本　一慶,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",京都サンガF.C.
DF,森脇　良太,實好　礼忠,2020/10/14,20.3,60%,榎本　一慶,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",京都サンガF.C.
MF,庄司　悦大,實好　礼忠,2020/10/14,20.3,60%,榎本　一慶,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",京都サンガF.C.
MF,仙頭　啓矢,實好　礼忠,2020/10/14,20.3,60%,榎本　一慶,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",京都サンガF.C.
GK,佐藤　昭大,石丸　清隆,2020/10/14,19.0,81%,柿沼　亨,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",モンテディオ山形
DF,山田　拓巳,石丸　清隆,2020/10/14,19.0,81%,柿沼　亨,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",モンテディオ山形
DF,熊本　雄太,石丸　清隆,2020/10/14,19.0,81%,柿沼　亨,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",モンテディオ山形
DF,野田　裕喜,石丸　清隆,2020/10/14,19.0,81%,柿沼　亨,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",モンテディオ山形
MF,加藤　大樹,石丸　清隆,2020/10/14,19.0,81%,柿沼　亨,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",モンテディオ山形
MF,岡﨑　建哉,石丸　清隆,2020/10/14,19.0,81%,柿沼　亨,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",モンテディオ山形
MF,中村　駿,石丸　清隆,2020/10/14,19.0,81%,柿沼　亨,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",モンテディオ山形
MF,松本　怜大,石丸　清隆,2020/10/14,19.0,81%,柿沼　亨,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",モンテディオ山形
FW,渡邊　凌磨,石丸　清隆,2020/10/14,19.0,81%,柿沼　亨,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",モンテディオ山形
FW,ヴィニシウス　アラウージョ,石丸　清隆,2020/10/14,19.0,81%,柿沼　亨,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",モンテディオ山形
MF,金久保　順,實好　礼忠,2020/10/14,20.3,60%,榎本　一慶,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",京都サンガF.C.
FW,ピーター　ウタカ,實好　礼忠,2020/10/14,20.3,60%,榎本　一慶,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",京都サンガF.C.
FW,李　忠成,實好　礼忠,2020/10/14,20.3,60%,榎本　一慶,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",京都サンガF.C.
GK,牲川　歩見,秋葉　忠宏,2020/10/14,16.1,64%,岡　宏道,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",水戸ホーリーホック
DF,岸田　翔平,秋葉　忠宏,2020/10/14,16.1,64%,岡　宏道,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",水戸ホーリーホック
DF,ンドカ　ボニフェイス,秋葉　忠宏,2020/10/14,16.1,64%,岡　宏道,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",水戸ホーリーホック
DF,瀧澤　修平,秋葉　忠宏,2020/10/14,16.1,64%,岡　宏道,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",水戸ホーリーホック
MF,村田　航一,秋葉　忠宏,2020/10/14,16.1,64%,岡　宏道,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",水戸ホーリーホック
MF,木村　祐志,秋葉　忠宏,2020/10/14,16.1,64%,岡　宏道,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",水戸ホーリーホック
MF,平塚　悠知,秋葉　忠宏,2020/10/14,16.1,64%,岡　宏道,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",水戸ホーリーホック
MF,前嶋　洋太,秋葉　忠宏,2020/10/14,16.1,64%,岡　宏道,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",水戸ホーリーホック
MF,奥田　晃也,秋葉　忠宏,2020/10/14,16.1,64%,岡　宏道,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",水戸ホーリーホック
MF,山口　一真,秋葉　忠宏,2020/10/14,16.1,64%,岡　宏道,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",水戸ホーリーホック
FW,アレフ　ピットブル,秋葉　忠宏,2020/10/14,16.1,64%,岡　宏道,"２０２０明治安田生命Ｊ２リーグ
								 第２６節第１日",水戸ホーリーホック
MF,三田　尚希,大石　篤人,2019/07/20,26.5,80%,堀　格郎,"２０１９明治安田生命Ｊ３リーグ
								 第１７節第２日",ヴァンラーレ八戸
FW,谷尾　昂也,大石　篤人,2019/07/20,26.5,80%,堀　格郎,"２０１９明治安田生命Ｊ３リーグ
								 第１７節第２日",ヴァンラーレ八戸
GK,井上　亮太,髙木　理己,2019/07/20,25.0,75%,松澤　慶和,"２０１９明治安田生命Ｊ３リーグ
								 第１７節第２日",ガイナーレ鳥取
DF,上松　瑛,髙木　理己,2019/07/20,25.0,75%,松澤　慶和,"２０１９明治安田生命Ｊ３リーグ
								 第１７節第２日",ガイナーレ鳥取
DF,井上　黎生人,髙木　理己,2019/07/20,25.0,75%,松澤　慶和,"２０１９明治安田生命Ｊ３リーグ
								 第１７節第２日",ガイナーレ鳥取
DF,石井　光輝,髙木　理己,2019/07/20,25.0,75%,松澤　慶和,"２０１９明治安田生命Ｊ３リーグ
								 第１７節第２日",ガイナーレ鳥取
MF,魚里　直哉,髙木　理己,2019/07/20,25.0,75%,松澤　慶和,"２０１９明治安田生命Ｊ３リーグ
								 第１７節第２日",ガイナーレ鳥取
MF,三沢　直人,髙木　理己,2019/07/20,25.0,75%,松澤　慶和,"２０１９明治安田生命Ｊ３リーグ
								 第１７節第２日",ガイナーレ鳥取
MF,大屋　翼,髙木　理己,2019/07/20,25.0,75%,松澤　慶和,"２０１９明治安田生命Ｊ３リーグ
								 第１７節第２日",ガイナーレ鳥取
MF,可児　壮隆,髙木　理己,2019/07/20,25.0,75%,松澤　慶和,"２０１９明治安田生命Ｊ３リーグ
								 第１７節第２日",ガイナーレ鳥取
MF,野村　直輝,リカルド　ロドリゲス,2019/07/21,27.1,75%,榎本　一慶,"２０１９明治安田生命Ｊ２リーグ
								 第２３節第２日",徳島ヴォルティス
MF,杉本　竜士,リカルド　ロドリゲス,2019/07/21,27.1,75%,榎本　一慶,"２０１９明治安田生命Ｊ２リーグ
								 第２３節第２日",徳島ヴォルティス
MF,清武　功暉,リカルド　ロドリゲス,2019/07/21,27.1,75%,榎本　一慶,"２０１９明治安田生命Ｊ２リーグ
								 第２３節第２日",徳島ヴォルティス
FW,佐藤　晃大,リカルド　ロドリゲス,2019/07/21,27.1,75%,榎本　一慶,"２０１９明治安田生命Ｊ２リーグ
								 第２３節第２日",徳島ヴォルティス
GK,猪瀬　康介,樋口　靖洋,2019/07/21,22.9,80%,鶴岡　将樹,"２０１９明治安田生命Ｊ２リーグ
								 第２３節第２日",ＦＣ琉球
DF,西岡　大志,樋口　靖洋,2019/07/21,22.9,80%,鶴岡　将樹,"２０１９明治安田生命Ｊ２リーグ
								 第２３節第２日",ＦＣ琉球
DF,増谷　幸祐,樋口　靖洋,2019/07/21,22.9,80%,鶴岡　将樹,"２０１９明治安田生命Ｊ２リーグ
								 第２３節第２日",ＦＣ琉球
DF,岡﨑　亮平,樋口　靖洋,2019/07/21,22.9,80%,鶴岡　将樹,"２０１９明治安田生命Ｊ２リーグ
								 第２３節第２日",ＦＣ琉球
MF,福村　貴幸,髙木　理己,2019/07/20,25.0,75%,松澤　慶和,"２０１９明治安田生命Ｊ３リーグ
								 第１７節第２日",ガイナーレ鳥取
FW,林　誠道,髙木　理己,2019/07/20,25.0,75%,松澤　慶和,"２０１９明治安田生命Ｊ３リーグ
								 第１７節第２日",ガイナーレ鳥取
FW,フェルナンジーニョ,髙木　理己,2019/07/20,25.0,75%,松澤　慶和,"２０１９明治安田生命Ｊ３リーグ
								 第１７節第２日",ガイナーレ鳥取
GK,梶川　裕嗣,リカルド　ロドリゲス,2019/07/21,27.1,75%,榎本　一慶,"２０１９明治安田生命Ｊ２リーグ
								 第２３節第２日",徳島ヴォルティス
DF,石井　秀典,リカルド　ロドリゲス,2019/07/21,27.1,75%,榎本　一慶,"２０１９明治安田生命Ｊ２リーグ
								 第２３節第２日",徳島ヴォルティス
DF,ヨルディ　バイス,リカルド　ロドリゲス,2019/07/21,27.1,75%,榎本　一慶,"２０１９明治安田生命Ｊ２リーグ
								 第２３節第２日",徳島ヴォルティス
DF,内田　裕斗,リカルド　ロドリゲス,2019/07/21,27.1,75%,榎本　一慶,"２０１９明治安田生命Ｊ２リーグ
								 第２３節第２日",徳島ヴォルティス
MF,岩尾　憲,リカルド　ロドリゲス,2019/07/21,27.1,75%,榎本　一慶,"２０１９明治安田生命Ｊ２リーグ
								 第２３節第２日",徳島ヴォルティス
MF,鈴木　徳真,リカルド　ロドリゲス,2019/07/21,27.1,75%,榎本　一慶,"２０１９明治安田生命Ｊ２リーグ
								 第２３節第２日",徳島ヴォルティス
MF,小西　雄大,リカルド　ロドリゲス,2019/07/21,27.1,75%,榎本　一慶,"２０１９明治安田生命Ｊ２リーグ
								 第２３節第２日",徳島ヴォルティス
GK,清水　健太,上村　健一,2019/07/20,28.7,64%,藤田　優,"２０１９明治安田生命Ｊ３リーグ
								 第１７節第２日",カマタマーレ讃岐
