ポジション,選手,監督,日付,気温,湿度,主審,試合情報,チーム名
DF,千葉　和彦,ヤン　ヨンソン,2017/10/29,23.4,73%,村上　伸次,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",サンフレッチェ広島
DF,水本　裕貴,ヤン　ヨンソン,2017/10/29,23.4,73%,村上　伸次,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",サンフレッチェ広島
DF,高橋　壮也,ヤン　ヨンソン,2017/10/29,23.4,73%,村上　伸次,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",サンフレッチェ広島
MF,青山　敏弘,ヤン　ヨンソン,2017/10/29,23.4,73%,村上　伸次,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",サンフレッチェ広島
MF,稲垣　祥,ヤン　ヨンソン,2017/10/29,23.4,73%,村上　伸次,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",サンフレッチェ広島
MF,アンデルソン　ロペス,ヤン　ヨンソン,2017/10/29,23.4,73%,村上　伸次,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",サンフレッチェ広島
MF,伊東　純也,下平　隆宏,2017/10/29,20.3,62%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",柏レイソル
FW,ディエゴ　オリヴェイラ,下平　隆宏,2017/10/29,20.3,62%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",柏レイソル
FW,クリスティアーノ,下平　隆宏,2017/10/29,20.3,62%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",柏レイソル
FW,ハモン　ロペス,下平　隆宏,2017/10/29,20.3,62%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",柏レイソル
GK,大久保　択生,安間　貴義,2017/10/29,16.3,90%,高山　啓義,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",ＦＣ東京
DF,徳永　悠平,安間　貴義,2017/10/29,16.3,90%,高山　啓義,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",ＦＣ東京
DF,吉本　一謙,安間　貴義,2017/10/29,16.3,90%,高山　啓義,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",ＦＣ東京
DF,丸山　祐市,安間　貴義,2017/10/29,16.3,90%,高山　啓義,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",ＦＣ東京
MF,髙萩　洋次郎,安間　貴義,2017/10/29,16.3,90%,高山　啓義,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",ＦＣ東京
MF,東　慶悟,安間　貴義,2017/10/29,16.3,90%,高山　啓義,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",ＦＣ東京
GK,河田　晃兵,吉田　達磨,2017/10/29,14.4,89%,福島　孝一郎,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",ヴァンフォーレ甲府
DF,新里　亮,吉田　達磨,2017/10/29,14.4,89%,福島　孝一郎,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",ヴァンフォーレ甲府
DF,島川　俊郎,吉田　達磨,2017/10/29,14.4,89%,福島　孝一郎,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",ヴァンフォーレ甲府
DF,エデル　リマ,吉田　達磨,2017/10/29,14.4,89%,福島　孝一郎,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",ヴァンフォーレ甲府
MF,小出　悠太,吉田　達磨,2017/10/29,14.4,89%,福島　孝一郎,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",ヴァンフォーレ甲府
MF,小椋　祥平,吉田　達磨,2017/10/29,14.4,89%,福島　孝一郎,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",ヴァンフォーレ甲府
MF,新井　涼平,吉田　達磨,2017/10/29,14.4,89%,福島　孝一郎,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",ヴァンフォーレ甲府
MF,黒木　聖仁,吉田　達磨,2017/10/29,14.4,89%,福島　孝一郎,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",ヴァンフォーレ甲府
MF,高野　遼,吉田　達磨,2017/10/29,14.4,89%,福島　孝一郎,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",ヴァンフォーレ甲府
FW,田中　佑昌,吉田　達磨,2017/10/29,14.4,89%,福島　孝一郎,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",ヴァンフォーレ甲府
MF,柴﨑　晃誠,ヤン　ヨンソン,2017/10/29,23.4,73%,村上　伸次,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",サンフレッチェ広島
MF,柏　好文,ヤン　ヨンソン,2017/10/29,23.4,73%,村上　伸次,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",サンフレッチェ広島
FW,パトリック,ヤン　ヨンソン,2017/10/29,23.4,73%,村上　伸次,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",サンフレッチェ広島
GK,中村　航輔,下平　隆宏,2017/10/29,20.3,62%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",柏レイソル
DF,小池　龍太,下平　隆宏,2017/10/29,20.3,62%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",柏レイソル
DF,中谷　進之介,下平　隆宏,2017/10/29,20.3,62%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",柏レイソル
DF,中山　雄太,下平　隆宏,2017/10/29,20.3,62%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",柏レイソル
DF,輪湖　直樹,下平　隆宏,2017/10/29,20.3,62%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",柏レイソル
MF,栗澤　僚一,下平　隆宏,2017/10/29,20.3,62%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",柏レイソル
MF,キム　ボギョン,下平　隆宏,2017/10/29,20.3,62%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第３１節第１日",柏レイソル
FW,船山　貴之,フアン　エスナイデル,2018/11/04,17.7,65%,清水　勇人,"２０１８明治安田生命Ｊ２リーグ
								 第４０節第２日",ジェフユナイテッド千葉
GK,清水　健太,北野　誠,2018/11/04,18.3,50%,井上　知大,"２０１８明治安田生命Ｊ２リーグ
								 第４０節第２日",カマタマーレ讃岐
DF,市村　篤司,北野　誠,2018/11/04,18.3,50%,井上　知大,"２０１８明治安田生命Ｊ２リーグ
								 第４０節第２日",カマタマーレ讃岐
DF,岡村　和哉,北野　誠,2018/11/04,18.3,50%,井上　知大,"２０１８明治安田生命Ｊ２リーグ
								 第４０節第２日",カマタマーレ讃岐
DF,竹内　彬,北野　誠,2018/11/04,18.3,50%,井上　知大,"２０１８明治安田生命Ｊ２リーグ
								 第４０節第２日",カマタマーレ讃岐
DF,アレックス,北野　誠,2018/11/04,18.3,50%,井上　知大,"２０１８明治安田生命Ｊ２リーグ
								 第４０節第２日",カマタマーレ讃岐
MF,高木　和正,北野　誠,2018/11/04,18.3,50%,井上　知大,"２０１８明治安田生命Ｊ２リーグ
								 第４０節第２日",カマタマーレ讃岐
MF,田中　英雄,北野　誠,2018/11/04,18.3,50%,井上　知大,"２０１８明治安田生命Ｊ２リーグ
								 第４０節第２日",カマタマーレ讃岐
MF,佐々木　渉,北野　誠,2018/11/04,18.3,50%,井上　知大,"２０１８明治安田生命Ｊ２リーグ
								 第４０節第２日",カマタマーレ讃岐
MF,佐々木　匠,北野　誠,2018/11/04,18.3,50%,井上　知大,"２０１８明治安田生命Ｊ２リーグ
								 第４０節第２日",カマタマーレ讃岐
MF,永田　拓也,タヴァレス,2018/11/04,16.6,86%,今村　義朗,"２０１８明治安田生命Ｊ２リーグ
								 第４０節第２日",横浜ＦＣ
MF,レアンドロ　ドミンゲス,タヴァレス,2018/11/04,16.6,86%,今村　義朗,"２０１８明治安田生命Ｊ２リーグ
								 第４０節第２日",横浜ＦＣ
FW,戸島　章,タヴァレス,2018/11/04,16.6,86%,今村　義朗,"２０１８明治安田生命Ｊ２リーグ
								 第４０節第２日",横浜ＦＣ
GK,土井　康平,神川　明彦,2016/09/11,27.0,35%,宇田　賢史,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",グルージャ盛岡
DF,鈴木　達也,神川　明彦,2016/09/11,27.0,35%,宇田　賢史,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",グルージャ盛岡
DF,畑本　時央,神川　明彦,2016/09/11,27.0,35%,宇田　賢史,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",グルージャ盛岡
DF,久保　海都,神川　明彦,2016/09/11,27.0,35%,宇田　賢史,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",グルージャ盛岡
DF,八角　大智,神川　明彦,2016/09/11,27.0,35%,宇田　賢史,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",グルージャ盛岡
MF,牛之濵　拓,神川　明彦,2016/09/11,27.0,35%,宇田　賢史,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",グルージャ盛岡
MF,益子　義浩,神川　明彦,2016/09/11,27.0,35%,宇田　賢史,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",グルージャ盛岡
MF,垣根　拓也,神川　明彦,2016/09/11,27.0,35%,宇田　賢史,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",グルージャ盛岡
MF,安楽　健太,神川　明彦,2016/09/11,27.0,35%,宇田　賢史,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",グルージャ盛岡
FW,谷口　堅三,神川　明彦,2016/09/11,27.0,35%,宇田　賢史,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",グルージャ盛岡
MF,曽我部　慶太,安永　聡太郎,2016/09/11,26.2,71%,西山　貴生,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",ＳＣ相模原
FW,井上　平,安永　聡太郎,2016/09/11,26.2,71%,西山　貴生,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",ＳＣ相模原
GK,山岡　哲也,浅野　哲也,2016/09/11,26.9,74%,塩津　祐介,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",鹿児島ユナイテッドＦＣ
DF,冨成　慎司,浅野　哲也,2016/09/11,26.9,74%,塩津　祐介,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",鹿児島ユナイテッドＦＣ
DF,田中　秀人,浅野　哲也,2016/09/11,26.9,74%,塩津　祐介,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",鹿児島ユナイテッドＦＣ
DF,水本　勝成,浅野　哲也,2016/09/11,26.9,74%,塩津　祐介,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",鹿児島ユナイテッドＦＣ
DF,関　光博,浅野　哲也,2016/09/11,26.9,74%,塩津　祐介,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",鹿児島ユナイテッドＦＣ
MF,赤尾　公,浅野　哲也,2016/09/11,26.9,74%,塩津　祐介,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",鹿児島ユナイテッドＦＣ
MF,内薗　大貴,浅野　哲也,2016/09/11,26.9,74%,塩津　祐介,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",鹿児島ユナイテッドＦＣ
MF,五領　淳樹,浅野　哲也,2016/09/11,26.9,74%,塩津　祐介,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",鹿児島ユナイテッドＦＣ
MF,中原　優生,浅野　哲也,2016/09/11,26.9,74%,塩津　祐介,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",鹿児島ユナイテッドＦＣ
MF,永畑　祐樹,浅野　哲也,2016/09/11,26.9,74%,塩津　祐介,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",鹿児島ユナイテッドＦＣ
FW,藤本　憲明,浅野　哲也,2016/09/11,26.9,74%,塩津　祐介,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",鹿児島ユナイテッドＦＣ
FW,梅内　和磨,神川　明彦,2016/09/11,27.0,35%,宇田　賢史,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",グルージャ盛岡
GK,川口　能活,安永　聡太郎,2016/09/11,26.2,71%,西山　貴生,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",ＳＣ相模原
DF,工藤　祐生,安永　聡太郎,2016/09/11,26.2,71%,西山　貴生,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",ＳＣ相模原
DF,ルーカス,安永　聡太郎,2016/09/11,26.2,71%,西山　貴生,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",ＳＣ相模原
MF,牧内　慶太,安永　聡太郎,2016/09/11,26.2,71%,西山　貴生,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",ＳＣ相模原
MF,坂井　洋平,安永　聡太郎,2016/09/11,26.2,71%,西山　貴生,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",ＳＣ相模原
MF,飯田　涼,安永　聡太郎,2016/09/11,26.2,71%,西山　貴生,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",ＳＣ相模原
MF,岩渕　良太,安永　聡太郎,2016/09/11,26.2,71%,西山　貴生,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",ＳＣ相模原
MF,普光院　誠,安永　聡太郎,2016/09/11,26.2,71%,西山　貴生,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",ＳＣ相模原
MF,菊岡　拓朗,安永　聡太郎,2016/09/11,26.2,71%,西山　貴生,"２０１６明治安田生命Ｊ３リーグ
								 第２１節第２日",ＳＣ相模原
FW,富樫　佑太,仲田　建二,2020/11/18,17.1,72%,松澤　慶和,"２０２０明治安田生命Ｊ３リーグ
								 第２８節第１日",ＦＣ岐阜
FW,前田　遼一,仲田　建二,2020/11/18,17.1,72%,松澤　慶和,"２０２０明治安田生命Ｊ３リーグ
								 第２８節第１日",ＦＣ岐阜
GK,高木　駿,片野坂　知宏,2020/11/21,16.6,49%,笠原　寛貴,"２０２０明治安田生命Ｊ１リーグ
								 第２８節第３日",大分トリニータ
DF,三竿　雄斗,片野坂　知宏,2020/11/21,16.6,49%,笠原　寛貴,"２０２０明治安田生命Ｊ１リーグ
								 第２８節第３日",大分トリニータ
DF,鈴木　義宜,片野坂　知宏,2020/11/21,16.6,49%,笠原　寛貴,"２０２０明治安田生命Ｊ１リーグ
								 第２８節第３日",大分トリニータ
DF,小出　悠太,片野坂　知宏,2020/11/21,16.6,49%,笠原　寛貴,"２０２０明治安田生命Ｊ１リーグ
								 第２８節第３日",大分トリニータ
