ポジション,選手,監督,日付,気温,湿度,主審,試合情報,チーム名
DF,吉田　豊,マッシモ　フィッカデンティ,2020/02/22,9.7,71%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",名古屋グランパス
MF,稲垣　祥,マッシモ　フィッカデンティ,2020/02/22,9.7,71%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",名古屋グランパス
MF,阿部　浩之,マッシモ　フィッカデンティ,2020/02/22,9.7,71%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",名古屋グランパス
MF,米本　拓司,マッシモ　フィッカデンティ,2020/02/22,9.7,71%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",名古屋グランパス
FW,マテウス,マッシモ　フィッカデンティ,2020/02/22,9.7,71%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",名古屋グランパス
FW,前田　直輝,マッシモ　フィッカデンティ,2020/02/22,9.7,71%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",名古屋グランパス
FW,相馬　勇紀,マッシモ　フィッカデンティ,2020/02/22,9.7,71%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",名古屋グランパス
FW,中野　誠也,岩瀬　健,2021/02/28,13.6,39%,大坪　博和,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",大宮アルディージャ
FW,佐相　壱明,岩瀬　健,2021/02/28,13.6,39%,大坪　博和,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",大宮アルディージャ
GK,岡西　宏祐,伊藤　彰,2021/02/28,10.8,47%,先立　圭吾,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",ヴァンフォーレ甲府
DF,関口　正大,伊藤　彰,2021/02/28,10.8,47%,先立　圭吾,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",ヴァンフォーレ甲府
DF,小柳　達司,伊藤　彰,2021/02/28,10.8,47%,先立　圭吾,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",ヴァンフォーレ甲府
DF,メンデス,伊藤　彰,2021/02/28,10.8,47%,先立　圭吾,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",ヴァンフォーレ甲府
DF,荒木　翔,伊藤　彰,2021/02/28,10.8,47%,先立　圭吾,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",ヴァンフォーレ甲府
MF,山本　英臣,伊藤　彰,2021/02/28,10.8,47%,先立　圭吾,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",ヴァンフォーレ甲府
MF,野澤　英之,伊藤　彰,2021/02/28,10.8,47%,先立　圭吾,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",ヴァンフォーレ甲府
MF,中村　亮太朗,伊藤　彰,2021/02/28,10.8,47%,先立　圭吾,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",ヴァンフォーレ甲府
MF,茂　平,吉田　謙,2021/02/28,10.7,22%,窪田　陽輔,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",ブラウブリッツ秋田
GK,若原　智哉,曺　貴裁,2021/02/28,14.3,20%,榎本　一慶,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",京都サンガF.C.
DF,飯田　貴敬,曺　貴裁,2021/02/28,14.3,20%,榎本　一慶,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",京都サンガF.C.
DF,本多　勇喜,曺　貴裁,2021/02/28,14.3,20%,榎本　一慶,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",京都サンガF.C.
DF,荻原　拓也,曺　貴裁,2021/02/28,14.3,20%,榎本　一慶,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",京都サンガF.C.
DF,ヨルディ　バイス,曺　貴裁,2021/02/28,14.3,20%,榎本　一慶,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",京都サンガF.C.
DF,白井　康介,曺　貴裁,2021/02/28,14.3,20%,榎本　一慶,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",京都サンガF.C.
MF,松田　天馬,曺　貴裁,2021/02/28,14.3,20%,榎本　一慶,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",京都サンガF.C.
MF,川﨑　颯太,曺　貴裁,2021/02/28,14.3,20%,榎本　一慶,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",京都サンガF.C.
MF,福岡　慎平,曺　貴裁,2021/02/28,14.3,20%,榎本　一慶,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",京都サンガF.C.
FW,宮吉　拓実,曺　貴裁,2021/02/28,14.3,20%,榎本　一慶,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",京都サンガF.C.
FW,三平　和司,伊藤　彰,2021/02/28,10.8,47%,先立　圭吾,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",ヴァンフォーレ甲府
FW,有田　光希,伊藤　彰,2021/02/28,10.8,47%,先立　圭吾,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",ヴァンフォーレ甲府
FW,金井　貢史,伊藤　彰,2021/02/28,10.8,47%,先立　圭吾,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",ヴァンフォーレ甲府
MF,沖野　将基,吉田　謙,2021/02/28,10.7,22%,窪田　陽輔,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",ブラウブリッツ秋田
FW,中村　亮太,吉田　謙,2021/02/28,10.7,22%,窪田　陽輔,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",ブラウブリッツ秋田
FW,齋藤　恵太,吉田　謙,2021/02/28,10.7,22%,窪田　陽輔,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",ブラウブリッツ秋田
GK,田中　雄大,吉田　謙,2021/02/28,10.7,22%,窪田　陽輔,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",ブラウブリッツ秋田
DF,鈴木　準弥,吉田　謙,2021/02/28,10.7,22%,窪田　陽輔,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",ブラウブリッツ秋田
DF,加賀　健一,吉田　謙,2021/02/28,10.7,22%,窪田　陽輔,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",ブラウブリッツ秋田
DF,増田　繁人,吉田　謙,2021/02/28,10.7,22%,窪田　陽輔,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",ブラウブリッツ秋田
MF,輪笠　祐士,吉田　謙,2021/02/28,10.7,22%,窪田　陽輔,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",ブラウブリッツ秋田
MF,飯尾　竜太朗,吉田　謙,2021/02/28,10.7,22%,窪田　陽輔,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",ブラウブリッツ秋田
MF,稲葉　修土,吉田　謙,2021/02/28,10.7,22%,窪田　陽輔,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",ブラウブリッツ秋田
FW,李　忠成,曺　貴裁,2021/02/28,14.3,20%,榎本　一慶,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",京都サンガF.C.
GK,上田　智輝,岩瀬　健,2021/02/28,13.6,39%,大坪　博和,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",大宮アルディージャ
DF,西村　慧祐,岩瀬　健,2021/02/28,13.6,39%,大坪　博和,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",大宮アルディージャ
DF,松本　大弥,岩瀬　健,2021/02/28,13.6,39%,大坪　博和,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",大宮アルディージャ
DF,櫛引　一紀,岩瀬　健,2021/02/28,13.6,39%,大坪　博和,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",大宮アルディージャ
MF,奥抜　侃志,岩瀬　健,2021/02/28,13.6,39%,大坪　博和,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",大宮アルディージャ
MF,大山　啓輔,岩瀬　健,2021/02/28,13.6,39%,大坪　博和,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",大宮アルディージャ
MF,馬渡　和彰,岩瀬　健,2021/02/28,13.6,39%,大坪　博和,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",大宮アルディージャ
MF,渡部　大輔,岩瀬　健,2021/02/28,13.6,39%,大坪　博和,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",大宮アルディージャ
FW,松田　詠太郎,岩瀬　健,2021/02/28,13.6,39%,大坪　博和,"２０２１明治安田生命Ｊ２リーグ
								 第１節第２日",大宮アルディージャ
MF,チャナティップ,ペトロヴィッチ,2020/02/22,16.8,48%,家本　政明,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",北海道コンサドーレ札幌
FW,ジェイ,ペトロヴィッチ,2020/02/22,16.8,48%,家本　政明,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",北海道コンサドーレ札幌
GK,高丘　陽平,金　明輝,2020/02/22,18.0,52%,木村　博之,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",サガン鳥栖
DF,松岡　大起,金　明輝,2020/02/22,18.0,52%,木村　博之,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",サガン鳥栖
DF,森下　龍矢,金　明輝,2020/02/22,18.0,52%,木村　博之,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",サガン鳥栖
DF,宮　大樹,金　明輝,2020/02/22,18.0,52%,木村　博之,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",サガン鳥栖
DF,エドゥアルド,金　明輝,2020/02/22,18.0,52%,木村　博之,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",サガン鳥栖
DF,内田　裕斗,金　明輝,2020/02/22,18.0,52%,木村　博之,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",サガン鳥栖
MF,安　庸佑,金　明輝,2020/02/22,18.0,52%,木村　博之,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",サガン鳥栖
MF,原川　力,金　明輝,2020/02/22,18.0,52%,木村　博之,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",サガン鳥栖
FW,知念　慶,片野坂　知宏,2020/02/22,12.5,90%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",大分トリニータ
GK,ク　ソンユン,ペトロヴィッチ,2020/02/22,16.8,48%,家本　政明,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",北海道コンサドーレ札幌
DF,進藤　亮佑,ペトロヴィッチ,2020/02/22,16.8,48%,家本　政明,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",北海道コンサドーレ札幌
DF,キム　ミンテ,ペトロヴィッチ,2020/02/22,16.8,48%,家本　政明,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",北海道コンサドーレ札幌
DF,福森　晃斗,ペトロヴィッチ,2020/02/22,16.8,48%,家本　政明,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",北海道コンサドーレ札幌
MF,白井　康介,ペトロヴィッチ,2020/02/22,16.8,48%,家本　政明,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",北海道コンサドーレ札幌
MF,荒野　拓馬,ペトロヴィッチ,2020/02/22,16.8,48%,家本　政明,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",北海道コンサドーレ札幌
MF,宮澤　裕樹,ペトロヴィッチ,2020/02/22,16.8,48%,家本　政明,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",北海道コンサドーレ札幌
MF,菅　大輝,ペトロヴィッチ,2020/02/22,16.8,48%,家本　政明,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",北海道コンサドーレ札幌
MF,鈴木　武蔵,ペトロヴィッチ,2020/02/22,16.8,48%,家本　政明,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",北海道コンサドーレ札幌
GK,高木　駿,片野坂　知宏,2020/02/22,12.5,90%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",大分トリニータ
DF,三竿　雄斗,片野坂　知宏,2020/02/22,12.5,90%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",大分トリニータ
DF,鈴木　義宜,片野坂　知宏,2020/02/22,12.5,90%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",大分トリニータ
DF,岩田　智輝,片野坂　知宏,2020/02/22,12.5,90%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",大分トリニータ
MF,香川　勇気,片野坂　知宏,2020/02/22,12.5,90%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",大分トリニータ
MF,小林　裕紀,片野坂　知宏,2020/02/22,12.5,90%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",大分トリニータ
MF,松本　怜,片野坂　知宏,2020/02/22,12.5,90%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",大分トリニータ
MF,町田　也真人,片野坂　知宏,2020/02/22,12.5,90%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",大分トリニータ
MF,田中　達也,片野坂　知宏,2020/02/22,12.5,90%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",大分トリニータ
MF,長谷川　雄志,片野坂　知宏,2020/02/22,12.5,90%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",大分トリニータ
MF,橋本　拳人,長谷川　健太,2020/02/23,14.6,23%,荒木　友輔,"２０２０明治安田生命Ｊ１リーグ
								 第１節第３日",ＦＣ東京
FW,ディエゴ　オリヴェイラ,長谷川　健太,2020/02/23,14.6,23%,荒木　友輔,"２０２０明治安田生命Ｊ１リーグ
								 第１節第３日",ＦＣ東京
FW,レアンドロ,長谷川　健太,2020/02/23,14.6,23%,荒木　友輔,"２０２０明治安田生命Ｊ１リーグ
								 第１節第３日",ＦＣ東京
FW,田川　亨介,長谷川　健太,2020/02/23,14.6,23%,荒木　友輔,"２０２０明治安田生命Ｊ１リーグ
								 第１節第３日",ＦＣ東京
MF,本田　風智,金　明輝,2020/02/22,18.0,52%,木村　博之,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",サガン鳥栖
MF,小屋松　知哉,金　明輝,2020/02/22,18.0,52%,木村　博之,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",サガン鳥栖
FW,趙　東建,金　明輝,2020/02/22,18.0,52%,木村　博之,"２０２０明治安田生命Ｊ１リーグ
								 第１節第２日",サガン鳥栖
GK,林　彰洋,長谷川　健太,2020/02/23,14.6,23%,荒木　友輔,"２０２０明治安田生命Ｊ１リーグ
								 第１節第３日",ＦＣ東京
DF,室屋　成,長谷川　健太,2020/02/23,14.6,23%,荒木　友輔,"２０２０明治安田生命Ｊ１リーグ
								 第１節第３日",ＦＣ東京
DF,森重　真人,長谷川　健太,2020/02/23,14.6,23%,荒木　友輔,"２０２０明治安田生命Ｊ１リーグ
								 第１節第３日",ＦＣ東京
DF,渡辺　剛,長谷川　健太,2020/02/23,14.6,23%,荒木　友輔,"２０２０明治安田生命Ｊ１リーグ
								 第１節第３日",ＦＣ東京
DF,中村　帆高,長谷川　健太,2020/02/23,14.6,23%,荒木　友輔,"２０２０明治安田生命Ｊ１リーグ
								 第１節第３日",ＦＣ東京
